sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004
PASD:ava_images___464788,PASD,ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___464788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___464788.png,test,-0.793068,-1.9466839,-2.046554,-1.593155,-1.5278299
PASD:ava_images___465016,PASD,ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___465016.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___465016.png,train,-0.9848163,-2.4337766,-0.7992754,0.9908328,0.9407718
PASD:ava_images___46538,PASD,ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___46538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___46538.png,train,0.9450256,-0.0024440289,4.3240204,-0.11345214,-4.1473417
PASD:ava_images___465841,PASD,ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___465841.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___465841.png,train,-0.41024038,-2.9749513,-1.7510884,-0.6443261,-0.059714735
PASD:ava_images___472096,PASD,ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___472096.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___472096.png,test,-3.8786488,1.5246809,-3.3252282,0.79721844,-0.14782125
PASD:ava_images___472713,PASD,ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___472713.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___472713.png,test,-2.3398488,-1.5966388,-0.42172226,-1.4318606,0.36280447
PASD:ava_images___473148,PASD,ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473148.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473148.png,train,-0.36801544,-1.7838197,-0.081792235,-0.0031785965,-0.12002969
PASD:ava_images___473265,PASD,ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473265.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473265.png,train,5.3980923,3.1237257,1.8196092,-2.1345992,3.777523
PASD:ava_images___473689,PASD,ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___473689.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___473689.png,test,-0.43416348,-0.88229966,1.1959898,-0.19630718,1.1816618
PASD:ava_images___475573,PASD,ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___475573.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___475573.png,train,1.7623656,4.0712795,0.074986875,-3.353612,-5.3680067
PASD:ava_images___477226,PASD,ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___477226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___477226.png,test,-0.15939163,-3.0157104,-0.65716845,1.0854216,0.7558758
PASD:ava_images___47926,PASD,ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___47926.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___47926.png,test,-1.6283325,-0.056937933,-0.74101245,-1.6190413,0.35879496
PASD:ava_images___480095,PASD,ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___480095.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___480095.png,test,-0.5141562,0.29139447,3.8544035,-1.8031129,1.2846947
PASD:ava_images___480157,PASD,ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___480157.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___480157.png,test,-4.6387787,4.675103,-2.7414227,2.1496167,-0.25356203
PASD:ava_images___483784,PASD,ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___483784.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___483784.png,test,1.4483168,-1.7845151,-0.7937599,0.6141356,-1.159863
PASD:ava_images___484957,PASD,ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___484957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___484957.png,train,-0.36222318,-2.5128236,-0.62189746,1.1089163,1.4452698
PASD:ava_images___485175,PASD,ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___485175.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___485175.png,test,-0.4112657,-2.0514426,-0.68749887,0.8903304,0.9298252
PASD:ava_images___485493,PASD,ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___485493.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___485493.png,test,-0.37550884,-0.56693554,0.96471995,-1.2209786,-0.15666837
PASD:ava_images___488775,PASD,ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___488775.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___488775.png,test,-0.16941224,-2.7150254,-1.2319045,0.35270905,-0.2188868
PASD:ava_images___490254,PASD,ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___490254.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___490254.png,train,-1.0221665,-0.35946012,-2.503125,-2.9858494,-2.612484
PASD:ava_images___49141,PASD,ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___49141.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___49141.png,test,0.6002896,-1.1421764,-0.43084902,-0.7756711,-1.6083758
PASD:ava_images___491840,PASD,ava_images___491840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___491840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___491840.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___491840.png,test,1.7657491,0.68075776,3.3787022,-0.8743355,-0.7724194
PASD:ava_images___492676,PASD,ava_images___492676.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___492676.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___492676.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___492676.png,train,2.442026,2.3528955,3.9654112,-2.7853026,0.33722383
PASD:ava_images___498662,PASD,ava_images___498662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___498662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___498662.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___498662.png,train,4.025477,-0.87310195,-0.22510564,2.045906,-0.37345797
PASD:ava_images___498881,PASD,ava_images___498881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___498881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___498881.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___498881.png,test,-1.7225715,-0.92630744,-2.2095263,1.8998276,0.47758263
PASD:ava_images___499303,PASD,ava_images___499303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___499303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___499303.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___499303.png,train,1.8685889,-2.262135,-0.9657928,1.177024,1.2553725
PASD:ava_images___501170,PASD,ava_images___501170.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___501170.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___501170.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___501170.png,train,5.9553065,3.025243,-2.4557164,-0.30712068,5.9082584
PASD:ava_images___501777,PASD,ava_images___501777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___501777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___501777.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___501777.png,test,-1.9744011,2.6369903,2.9688563,-2.10715,-1.1390173
PASD:ava_images___504637,PASD,ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___504637.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___504637.png,test,-2.9566,3.7038844,2.5026639,-0.25746185,0.1116882
PASD:ava_images___504996,PASD,ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___504996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___504996.png,train,0.26197943,-2.7837086,-0.02520299,0.25850502,0.56744784
PASD:ava_images___505381,PASD,ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505381.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505381.png,test,1.1150962,-0.13290954,4.104906,-0.78492546,-0.08191937
PASD:ava_images___505512,PASD,ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505512.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505512.png,train,-0.19435246,-1.2743409,-1.6521086,-1.5685428,-2.2788527
PASD:ava_images___505867,PASD,ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505867.png,test,-1.9830685,-1.2514405,-0.38715535,-1.4700333,0.46625724
PASD:ava_images___505951,PASD,ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___505951.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___505951.png,test,-0.24969189,0.22976732,3.1666574,-2.4293437,-0.51697165
PASD:ava_images___510205,PASD,ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___510205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___510205.png,train,1.7381532,-0.83363605,-0.13468301,1.1735041,-0.8008892
PASD:ava_images___510996,PASD,ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___510996.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___510996.png,test,1.887205,0.36260056,2.7617276,-1.701938,0.07613003
PASD:ava_images___511927,PASD,ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___511927.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___511927.png,test,1.5473571,-0.69662166,2.4749885,0.056427717,0.21052659
PASD:ava_images___514634,PASD,ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___514634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___514634.png,test,-3.798592,4.392955,1.4180372,3.1996908,-0.22863406
PASD:ava_images___516940,PASD,ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___516940.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___516940.png,test,0.32019255,-2.337391,-1.4553034,0.46005267,-1.2245953
PASD:ava_images___518000,PASD,ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___518000.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___518000.png,test,1.4865798,3.0841491,3.7627325,0.14302003,-4.136711
PASD:ava_images___518489,PASD,ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___518489.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___518489.png,train,-2.8255157,0.17867017,1.6713359,0.5582578,1.0611013
PASD:ava_images___519550,PASD,ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___519550.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___519550.png,test,-0.7503162,1.5459611,3.271832,-1.2055506,-1.6784649
PASD:ava_images___521592,PASD,ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___521592.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___521592.png,train,8.40114,4.396718,-2.193889,0.63744676,3.618526
PASD:ava_images___521917,PASD,ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___521917.png,train,5.63931,1.0601413,-1.7698452,1.12203,3.7663078
PASD:ava_images___522287,PASD,ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522287.png,test,2.5093906,-1.1754732,0.3950947,0.9040356,-1.8545845
PASD:ava_images___522527,PASD,ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522527.png,test,-2.6016521,2.6192296,-0.38149554,4.406207,-0.16574246
PASD:ava_images___523548,PASD,ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523548.png,train,-0.69977915,-1.6560714,-0.65471673,-1.1802825,1.3934702
PASD:ava_images___523708,PASD,ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523708.png,train,1.049171,-1.5383971,2.918524,-0.2781651,-0.2819174
PASD:ava_images___526296,PASD,ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526296.png,train,0.42098987,-1.826758,0.21018869,0.90496457,-1.2589293
PASD:ava_images___526802,PASD,ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526802.png,train,-0.30520192,-2.9208012,-1.0910012,0.11302972,0.20715529
PASD:ava_images___526883,PASD,ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526883.png,test,-1.8234594,-0.4039173,-1.8168154,-2.0695043,-1.8979814
PASD:ava_images___527657,PASD,ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___527657.png,train,-0.1537815,-2.0660567,-2.520506,-1.6501476,-2.941638
PASD:ava_images___533646,PASD,ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___533646.png,test,-0.05503843,-2.6373556,-1.9029305,-0.7408328,-1.6548476
