sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004
PASD:ava_images___277109,PASD,ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___277109.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___277109.png,train,-12.180384,5.113389,-11.011663,-7.1900973,-17.283054
PASD:ava_images___278449,PASD,ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___278449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___278449.png,train,14.590355,-10.188639,-35.674404,5.506055,-6.6688385
PASD:ava_images___280780,PASD,ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___280780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___280780.png,train,-32.063683,15.382261,22.2142,-9.19574,0.2505237
PASD:ava_images___281,PASD,ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___281.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___281.png,test,-4.7041473,-14.204235,6.714723,9.033316,5.4161673
PASD:ava_images___282272,PASD,ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___282272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___282272.png,test,-29.445484,15.89085,6.3121753,-0.95466423,2.0336294
PASD:ava_images___282801,PASD,ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___282801.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___282801.png,train,-26.309837,12.353447,8.995433,2.1768723,-2.126184
PASD:ava_images___28323,PASD,ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___28323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___28323.png,train,30.446438,-28.171463,11.3244,-43.718693,-7.2663336
PASD:ava_images___283891,PASD,ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___283891.png,test,-28.747608,10.631975,18.892609,-5.386281,0.4359271
PASD:ava_images___284084,PASD,ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___284084.png,train,23.724113,-4.4730873,11.499958,-30.098518,-29.83533
PASD:ava_images___285041,PASD,ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___285041.png,train,-31.017935,16.841812,6.903671,-2.9441626,0.3991238
PASD:ava_images___28621,PASD,ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___28621.png,test,-2.688305,-1.5721512,-16.90063,5.4772553,7.1420717
PASD:ava_images___286848,PASD,ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___286848.png,test,-28.287626,10.321829,16.720404,-3.689219,1.1595168
PASD:ava_images___289007,PASD,ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___289007.png,train,2.4815845,-18.000816,-8.808892,-23.431507,-17.116337
PASD:ava_images___290193,PASD,ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290193.png,test,-24.55069,16.07571,12.248235,-0.30260098,1.666692
PASD:ava_images___290259,PASD,ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290259.png,test,-20.79248,4.7104464,-11.329411,6.6860247,15.0623255
PASD:ava_images___291189,PASD,ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291189.png,test,-3.7274113,-27.974274,-27.05548,-2.1934538,12.114477
PASD:ava_images___291365,PASD,ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291365.png,train,-5.4210663,-5.024807,-32.90841,-14.292974,11.664493
PASD:ava_images___291847,PASD,ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291847.png,train,-22.937424,12.381106,-4.159269,-2.538904,5.2180185
PASD:ava_images___292825,PASD,ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___292825.png,train,9.065327,3.6151924,-13.100429,-5.076046,9.80539
PASD:ava_images___293982,PASD,ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___293982.png,train,13.697578,-4.3781204,1.5200897,2.8142233,5.5607433
PASD:ava_images___295451,PASD,ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___295451.png,test,-10.900774,0.22636223,-5.3147974,5.335369,5.936323
PASD:ava_images___296993,PASD,ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___296993.png,train,-5.1795464,-2.2392292,-11.47016,-0.65248024,-4.005889
PASD:ava_images___297868,PASD,ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___297868.png,train,-23.988913,11.914279,7.145892,-7.280988,2.4848824
PASD:ava_images___299904,PASD,ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___299904.png,test,15.048439,-25.77047,-13.348219,21.392597,14.575966
PASD:ava_images___300457,PASD,ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300457.png,test,19.066853,-20.879051,-45.379303,-19.684343,10.8596525
PASD:ava_images___300547,PASD,ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300547.png,test,2.821518,-1.3945332,-7.84597,-2.671203,1.1391789
PASD:ava_images___303595,PASD,ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___303595.png,test,-24.90724,11.91474,12.356441,-1.938781,4.459919
PASD:ava_images___304223,PASD,ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___304223.png,train,-18.226093,9.698518,-14.57311,-6.735907,1.2347203
PASD:ava_images___30548,PASD,ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___30548.png,train,-13.570906,0.26721382,7.9816427,0.8913655,-12.072439
PASD:ava_images___306155,PASD,ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___306155.png,train,15.943157,-18.383213,-29.698633,17.460417,-16.338675
PASD:ava_images___307463,PASD,ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___307463.png,test,-14.862013,10.33646,-9.044709,-4.263258,3.3206766
PASD:ava_images___308188,PASD,ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308188.png,train,14.582115,-22.215569,-12.5255165,2.7683296,34.602802
PASD:ava_images___308473,PASD,ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308473.png,test,-13.969396,-7.111473,8.407239,13.444868,11.08001
PASD:ava_images___309160,PASD,ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309160.png,train,-10.584585,2.2179432,0.11502731,17.240578,5.880826
PASD:ava_images___309647,PASD,ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309647.png,train,-9.575872,21.300247,-20.461554,15.4638,-4.552209
PASD:ava_images___31011,PASD,ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___31011.png,test,45.440342,-32.874775,-8.537774,-35.91088,7.5524063
PASD:ava_images___311517,PASD,ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___311517.png,test,-21.819427,5.4020653,-0.4537954,-7.433088,1.3907328
PASD:ava_images___312547,PASD,ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___312547.png,test,-3.890194,5.5740576,-13.065005,-1.1163852,6.079998
PASD:ava_images___314438,PASD,ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___314438.png,train,11.38446,-22.42033,-14.275788,5.3562903,9.071526
PASD:ava_images___314957,PASD,ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___314957.png,train,37.114605,27.642159,-16.035183,6.453598,38.094173
PASD:ava_images___315025,PASD,ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315025.png,test,7.069618,-15.375793,-28.210703,-6.6214385,18.069427
PASD:ava_images___315052,PASD,ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315052.png,test,1.8655128,16.694262,-18.796165,28.810204,-6.0629253
PASD:ava_images___315721,PASD,ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315721.png,test,-7.6644535,-8.273514,27.124172,-6.458942,13.179644
PASD:ava_images___315769,PASD,ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315769.png,train,24.857914,-8.939043,-49.63713,-21.955984,1.5178801
PASD:ava_images___318988,PASD,ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___318988.png,train,17.033226,-3.3838177,-25.297373,16.726976,-26.736834
PASD:ava_images___319616,PASD,ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___319616.png,train,-11.374784,7.160652,1.5069195,12.853163,-19.211521
PASD:ava_images___319954,PASD,ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___319954.png,train,66.43872,18.127533,-13.3935995,10.988892,9.061228
PASD:ava_images___320685,PASD,ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___320685.png,train,-7.0236034,15.486435,-11.753112,30.661976,-14.082683
PASD:ava_images___321817,PASD,ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___321817.png,test,-8.195847,11.650986,2.9429216,23.019054,-13.5938225
PASD:ava_images___321917,PASD,ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___321917.png,train,-18.175247,-3.7140446,25.050446,-20.112856,12.670897
PASD:ava_images___322008,PASD,ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322008.png,test,3.4488602,11.426792,-12.04667,11.169464,-15.620955
PASD:ava_images___322114,PASD,ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322114.png,test,14.836365,-37.182354,-13.012125,14.102541,27.031935
PASD:ava_images___322638,PASD,ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322638.png,train,-29.132114,11.073835,14.52119,-7.4133945,3.677119
PASD:ava_images___32268,PASD,ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___32268.png,test,-27.710379,-0.032449722,25.577026,-1.4627342,7.0445795
