sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
PASD:ava_images___628208,PASD,ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___628208.png,train,-0.5980913,-2.1620746,-1.04404,-0.6824157,1.2132621,0.5180039,-0.47661254,0.011093318,-0.52554095,-0.7469705,1.2513366,-1.5602391,0.38608193,-0.47114277,0.57195383,-0.7692914,-0.32436258,0.09769818,0.8849912,0.060539853,-0.12600112,1.0296279,-1.0521506,-0.38605863,0.29849958,1.5024884,-0.3582521,-0.5793047,0.21356893,0.63817084,0.10930255,-1.1291558,0.42138046,0.17853549,0.66361105,0.083136275,-0.28692418,-0.18570518,0.3418475,-1.5464084,0.5258976,-0.41303092,1.1364559,0.00061748177,0.18534696,0.41951734,-0.6064722,0.0022375276,0.4099479,0.15598743
PASD:ava_images___630168,PASD,ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630168.png,test,-5.22476,2.5983012,-3.5886784,2.9300537,0.83959156,2.3093061,-2.9021587,-1.1887856,0.7763511,-0.208092,-1.4073582,1.348259,-1.3602092,-0.15051517,-0.18292779,-0.82282513,0.53731155,1.2592822,-0.15822318,-0.10247095,-0.17460597,-1.0903554,-0.1474656,0.051236793,1.1473347,0.8291081,-0.43119246,1.0136874,-0.82349133,0.619176,-1.2228785,-0.58333576,-0.91096115,-0.46800125,-0.67988634,-0.6036936,1.1825526,-0.4806609,-0.82876396,-0.10906382,0.49933982,-0.21377815,0.19924942,-0.35513988,0.43655893,0.55754066,-0.09099012,0.99783117,-0.21899869,0.360816
PASD:ava_images___630518,PASD,ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630518.png,train,0.013835321,-3.0258498,-0.6887173,0.73074317,0.9612019,0.8806828,0.24597996,-0.014318332,-0.36636752,-0.22017342,0.9371363,-0.2447688,0.22539407,0.06987701,0.4141826,0.25703675,-0.7796906,0.20178303,-0.033726193,-0.17591019,-0.24030536,-0.0013699532,-0.07663005,-0.4727621,0.21770753,0.32746583,0.14122954,0.14832728,-0.4188062,-0.4634605,-0.7169068,0.18522409,-0.8319527,-0.1654823,0.036224306,0.44725937,0.5287815,0.56339955,0.8873316,-0.20882985,-0.48228925,-0.3469484,-0.18677884,-0.23513189,0.25150537,0.5175608,-0.29826277,-0.035251547,0.19196615,-0.355484
PASD:ava_images___63097,PASD,ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___63097.png,test,0.07485016,-2.921257,-0.8377555,0.8315479,0.90012616,0.4427911,0.537797,-0.11784384,-0.16377917,-0.39635128,0.12577742,-0.5420531,0.2619772,0.32798743,-0.2924996,0.6340982,-0.28817984,-0.14052732,-0.47715005,-0.8493362,0.70090175,1.0105469,0.49709448,0.3227924,0.24498689,0.64125836,0.2046701,0.36915636,0.40129453,-0.3676147,-0.1815713,-0.5767052,-0.996215,0.045698956,-0.32450107,0.9757153,-0.26315296,0.3091324,0.5744089,-0.14110361,-0.6331301,0.07553956,-0.8541065,-1.5547025,-0.52526677,-0.043680064,0.16230749,-0.14407645,1.0419999,0.05408661
PASD:ava_images___633013,PASD,ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633013.png,test,-5.771744,3.6217973,1.1973121,1.2931362,0.6881125,-2.2521873,1.5228665,0.6182467,-0.035399005,-0.3161319,-1.0472395,0.034712583,0.7888836,3.8009043,2.4940062,-1.6250091,-0.3944171,-0.05956024,-1.1340206,1.1962043,-1.737276,0.75657046,0.0013120135,-1.1094857,-1.4618524,0.0017261896,0.94453055,0.08683033,-0.67755216,0.8230424,0.18255731,-1.381113,-0.29271105,0.97328067,-0.08226442,0.10981789,0.33618134,-1.3124665,-0.8214639,0.032690447,-1.595929,0.38675055,1.653258,-0.13367592,0.2886061,-0.1181799,-0.49168795,0.48205784,-1.1807259,0.48352593
PASD:ava_images___633263,PASD,ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633263.png,test,-0.09221841,-3.4576397,-1.880013,-0.56300616,-0.72065634,-0.90763867,-1.1563051,1.0028689,4.332554,1.2277497,1.1481478,-0.7643229,-0.6863945,-0.5709056,0.22811091,0.80674714,1.3487166,-0.22730464,-0.7222615,0.21940489,-0.86492884,-1.0884253,-0.17856455,-0.33954805,-0.7099938,0.20274812,-0.17555332,0.58261347,0.3736418,-0.79373133,-0.06061913,-0.38281128,-0.16651368,0.20783462,0.29390892,0.33510822,-0.22873574,-0.6694294,-0.0754307,0.38064864,-0.010268539,-0.905052,-0.20895228,-0.40304458,1.1981132,-0.5849709,-0.42286915,-0.61705637,-0.65478647,-0.68596387
PASD:ava_images___633828,PASD,ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633828.png,test,0.044840623,-3.1187181,0.32716078,0.847082,1.0369816,0.9281746,0.13457438,0.37149036,-0.14312619,-0.1973435,0.19723085,-0.2251102,-0.8017375,-0.6225011,0.4267022,-0.45777404,0.32266364,0.10072896,-0.19974548,0.33578628,-0.31316885,0.2422129,0.34190997,-0.9342307,-0.435034,0.17114954,0.38667113,0.33873668,0.8728387,0.08885153,-0.3722372,0.1829941,0.3393265,-0.011865318,-0.07678668,0.09991177,-0.2268554,-0.26025918,-0.30931577,0.06068026,-0.15098964,0.15351865,-0.19963235,-0.2433789,-0.07281712,0.35054082,0.035467967,0.37671182,-0.26862848,0.22887807
PASD:ava_images___633842,PASD,ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633842.png,test,-2.3271782,1.7797396,-0.29639104,2.6233587,-0.43034834,-1.5295054,0.2502681,0.22163934,2.2133472,-0.3092501,-0.13253093,0.44328314,-0.30813295,0.36801404,-0.3502097,-0.97321236,-1.1295683,-0.84977984,0.87724155,1.1461927,-0.30978465,0.056208193,-1.0812305,-0.18738085,-0.68611526,0.83045214,1.3374305,-0.39331183,0.8400813,0.4371974,0.4294966,0.62415314,-0.0046961606,1.0370774,0.42268607,0.42357904,0.027958319,-0.7999265,-0.60658073,-0.27035788,-1.4041717,-0.43419823,0.27794296,1.5661618,0.14314424,-0.16654117,0.5870222,-0.9040671,0.32714692,0.8445618
PASD:ava_images___636955,PASD,ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___636955.png,train,1.3017216,-1.6316788,-0.7156922,0.5042461,-2.1453872,2.9246774,2.5705016,3.2368858,-0.65727234,1.2978054,-0.50973934,-0.49885157,0.1792109,0.31537092,0.5540732,-1.2665439,-1.205861,-0.08523527,-0.7499216,0.75286293,0.59421414,-0.0031902194,-0.2599172,1.6022189,-0.17578036,-0.16096726,-1.0281003,-0.12507665,0.47776616,0.23444594,0.49687523,-0.8650409,0.05076632,-0.32198966,-0.4919443,0.48367876,0.45364004,0.2555083,-0.25961217,-0.04139434,0.48356628,-0.52518135,-0.1294401,0.7248762,0.7676859,0.15834513,-0.17229643,0.11823402,-0.8898835,-0.19404142
PASD:ava_images___637390,PASD,ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___637390.png,test,1.7357546,-1.0188112,-0.52684534,0.5213344,0.9448776,1.096997,1.74951,1.3402382,-0.31036574,0.5779514,-0.65130574,-0.8874619,-0.30909348,-0.3354258,0.00025707483,0.19545862,-0.62461007,-0.25314903,-0.5649445,0.39247456,-0.0025900975,-0.023314625,-0.6005324,1.4826007,0.07356413,0.19740857,0.33068222,-0.1222302,0.67554474,0.46182644,-0.103133135,-0.40959713,0.6557927,-0.7959548,-0.38320622,0.11813759,0.68330634,0.021836847,-0.110355414,-0.4656739,0.8640357,0.08537522,-0.2431786,0.15963839,0.015476674,0.048945077,0.19979025,-0.13054942,-0.16760688,0.23025058
PASD:ava_images___638209,PASD,ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638209.png,test,-0.09576199,-2.6313503,-1.2620645,0.630044,-0.43436557,1.6175551,1.6468179,1.7199929,-0.61926425,0.5847731,0.56702435,-0.12935844,0.077450454,0.012181088,-0.103001654,0.16766521,-1.0227848,0.47481957,-0.16081454,-0.4547966,0.34662053,0.8188783,0.31394207,0.16882478,0.17118001,0.41545868,0.051913023,0.67764217,0.5010715,-0.14431569,0.27259675,-0.5735034,-0.9923311,-0.0903448,-0.16671401,0.38751617,0.14628904,0.25367036,0.36571577,0.13578415,-0.49408615,0.11310652,-0.81771404,-0.87200516,0.06068936,0.11372003,-0.26729324,0.299139,0.22694716,-0.32240826
PASD:ava_images___638225,PASD,ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638225.png,test,-0.060923114,-3.13782,-0.44952992,0.8594172,0.7181785,0.4858821,-0.0900649,0.22119169,0.040723354,-0.20306739,0.5842851,-0.25466067,-0.15761092,-0.14121859,0.38674662,0.06805587,-0.39080328,-0.08362213,-0.122236736,-0.05681095,0.38688275,0.30398703,0.108332746,0.046134755,-0.17692694,-0.06324928,0.35477364,0.31240135,0.14172947,-0.28534573,0.13339905,0.049399376,-0.43981355,0.14236319,-0.17830367,0.16429049,-0.100804985,0.3417248,0.2861329,-0.2035302,-0.17120951,-0.3250491,-0.099934146,-0.04617914,-0.061094552,0.18912967,0.034724116,-0.09857002,-0.2084524,-0.23840189
PASD:ava_images___639435,PASD,ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639435.png,train,1.4137615,-1.412009,1.7413688,-0.52891743,1.8628421,2.8711824,-1.8499718,2.3081715,0.66362464,-1.1305599,-0.21459532,1.2051005,1.4613616,0.24364655,0.29512227,1.8398033,-1.2349,-0.2902836,-1.7961518,1.1496999,0.3021858,-0.30879283,0.16346274,-0.032377183,0.56836075,0.8903063,0.4874136,-0.11531159,0.44135708,0.9714352,0.46536726,0.21681356,0.66940373,-0.34330082,-0.4861214,0.035964325,0.19687049,-0.095068276,-0.19059211,-0.9513345,0.17471938,0.030725569,-0.08412395,-0.2315369,0.81225157,-1.3560239,-0.15561672,-0.85872704,-0.34496638,0.30775726
PASD:ava_images___639483,PASD,ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639483.png,train,-0.6473078,-0.08112264,2.4970467,-3.2476492,0.67917925,1.9449112,-0.7650726,-1.2148857,-1.4785652,0.33260566,-0.3036492,1.3122919,-1.0714417,0.8083384,-1.1138692,-1.7962028,0.3827153,-0.586581,-0.2899169,3.0484598,-0.33953017,0.49147305,0.49885428,-1.7855744,-1.4353279,-0.6338254,-0.8436186,0.7977998,0.6209824,-2.39234,-0.4035002,1.0619086,1.719706,-0.89544165,0.49671474,1.6315405,-0.8655566,-1.9724084,-0.57251835,1.0672927,1.5004355,-1.5534878,-0.5992191,-0.2471216,-0.0846712,0.20342337,0.47681636,2.1842852,1.6112661,-0.5420313
PASD:ava_images___639648,PASD,ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639648.png,test,0.9977624,-1.3918691,0.83223206,-0.6371852,0.50938034,1.8589827,-0.9911337,0.41527054,-0.5367337,0.30103156,-0.60899013,-0.71441734,-0.07753678,1.9848231,-0.041860342,-0.78669834,0.23760203,-0.2287451,-0.20283717,1.5537959,0.8931383,0.63961595,-0.70718724,0.0451784,-1.6714271,-1.2358,-0.7864576,0.3807226,0.22452185,-0.57468134,-0.20194697,0.4280573,0.032223433,-1.2437711,-1.0267278,0.74361813,-0.15875281,-0.57324064,-0.9040057,0.38153502,0.26282805,-0.96595395,0.77790534,0.26995847,0.080863565,-0.02203697,-0.444596,0.39212996,0.99425375,0.8549559
PASD:ava_images___640333,PASD,ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___640333.png,train,-3.484463,1.1445224,-3.3426397,0.93017334,-0.9465043,1.6097844,0.07485211,-2.5404472,-0.65304846,-2.7970612,-0.82758063,2.4476275,2.310837,-0.68228877,-0.7764897,0.65213245,3.0813715,1.429302,-0.82481843,-0.6096049,-0.34322366,0.29187968,-0.7620476,-0.19105914,-0.28566417,-0.8824382,0.29262382,3.7425787,0.081409946,-0.5408595,3.2263286,-1.1844901,1.4064169,-0.39875305,-1.2116638,-1.0339777,2.5449393,-0.7495272,-0.0014789477,0.051462103,-0.17704634,-0.4009847,-0.76901746,-1.0695101,-0.33942148,0.5369778,0.99148166,-0.9735243,0.4673517,-0.7447159
PASD:ava_images___642663,PASD,ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___642663.png,test,-4.6509213,5.059107,-1.697613,4.915505,-0.037165046,1.6646539,-0.24311563,-0.8426975,0.34186637,0.2709978,0.3084864,-2.0163124,0.32896453,-0.4081732,-0.26125854,1.7322953,0.75388455,-0.4771645,-1.4230349,0.712765,0.6960505,-0.37590814,0.1139892,-0.9041138,-0.4045838,-0.845787,1.0236547,-0.726688,0.105788544,0.0071798414,0.5713053,-0.04812792,0.45494503,-1.1071503,-0.7806237,-0.20833775,-0.39178228,0.47367373,0.18543753,-0.36228243,-0.002597496,0.37176034,0.88141763,-0.47598132,-0.46583697,0.025430784,0.7570849,0.13062182,0.12701824,-0.0012059212
PASD:ava_images___64519,PASD,ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64519.png,train,-3.9215977,2.6166294,-2.6200552,1.9852504,0.5326351,1.8352458,-1.138828,-0.99298775,-0.4798017,-0.98632115,1.3106561,-0.7362025,-0.07628617,0.28518927,0.926079,0.1555698,0.8909527,0.5253724,-1.6969012,-0.9452248,-1.3754851,-0.6333387,-0.48985854,0.52439004,0.036493458,0.1718202,0.2440879,0.43730187,0.44618452,0.14853038,-0.217478,0.21131009,-0.3779246,-0.49230832,-0.81623757,-0.8426353,0.5884981,-0.8929323,0.33740637,-0.48519465,0.008133262,-0.3030511,0.8118283,-0.34630102,-0.038323253,-0.17062509,0.66013867,-0.17866485,0.6415632,1.2150303
PASD:ava_images___645355,PASD,ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645355.png,train,4.8990397,0.30534387,-0.7782601,1.2412832,-0.9416893,-1.4744016,-1.0272883,-2.0772831,-0.9528995,-0.85422546,-3.6538994,-1.1367447,0.5547929,-1.5028745,0.6896071,1.3589917,-4.2586665,2.3336363,-0.3310173,-1.0839183,-1.929925,-1.0739361,0.68474704,-1.6384995,-1.8832217,-0.7807762,-2.8706295,0.13884746,-1.2116408,-1.2354242,-1.4366057,0.32766968,-0.8371732,-0.3722282,1.4978346,0.811432,-0.83552754,-0.5080216,2.7977498,-1.6323111,-1.541693,-0.562533,0.0367319,-0.3637053,0.9876275,-0.038641326,-0.034272358,0.18296464,-0.9663161,-0.4665481
PASD:ava_images___645845,PASD,ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645845.png,test,1.3574603,-1.633431,0.41139644,2.1547956,0.9239398,-1.2388996,0.9822745,0.3623489,0.17378557,-1.3507129,1.0366532,0.22487468,-1.4835649,-1.300863,-0.38444072,-0.80889595,-0.064489745,-0.8610259,0.26320043,0.30704874,0.99723965,-0.82037985,-0.35858372,-0.6227412,0.6410915,-0.28662765,-2.6877642,0.76117814,0.70860875,-0.96826756,1.4841409,-0.5599263,-0.40814552,1.234098,-0.5155786,-0.23413879,0.9915373,0.70206237,1.5716883,0.919923,1.381577,2.168988,1.5341077,0.18478985,0.05372107,-1.0979844,1.0950032,0.4791001,0.56122625,0.3391888
PASD:ava_images___64690,PASD,ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64690.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64690.png,train,3.310269,-0.036574125,5.718457,-0.19393188,-2.6839979,3.7974243,-2.4962988,-1.9383031,2.639805,0.9185557,-1.328649,1.5923138,-0.29461288,3.6500685,-1.94571,-2.8664703,0.5461767,-1.809029,0.38882962,-5.2440696,-1.453817,1.5404441,-0.68335557,0.23117508,0.27189198,-2.972789,-0.35444897,-1.5712843,-1.1437082,-1.9433717,-0.6787101,-3.2810051,1.3735087,-0.3738584,1.6424346,-3.730154,0.68428844,3.0311217,0.18074843,0.51665974,-1.2384799,1.0159003,-0.34773943,2.7683823,0.18869984,0.5269054,1.1033444,2.1259,2.4753556,-1.1927373
PASD:ava_images___647562,PASD,ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___647562.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___647562.png,test,-0.20001529,-2.9974687,-0.61880624,0.5397961,0.82914734,0.5605025,0.065525934,-0.11645745,-0.24540463,-0.30077222,0.45249104,-0.4375392,0.022660375,-0.15233365,0.041517556,0.49987754,-0.41352797,0.05032164,-0.2691285,-0.46580553,0.3121785,0.57737595,0.07641153,0.16198544,0.06470649,0.38689443,0.27774164,0.31892428,0.33807725,0.030806199,0.115183175,0.07602797,-0.52409434,0.007828683,0.06530109,0.08539511,-0.095993415,0.3332418,-0.030762024,0.18828437,-0.1688518,-0.092767745,-0.68835866,-0.23550957,0.05859691,0.13022548,-0.38982132,0.031904303,0.059320062,0.07563414
PASD:ava_images___648623,PASD,ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___648623.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___648623.png,train,-1.6024717,-0.01438427,1.5695596,2.260559,0.89921045,-0.42493093,0.22161427,0.9791889,0.60881376,0.95748824,0.8377311,-1.499608,-0.8942595,-0.11791721,2.4891367,2.0578249,-0.9867544,0.34784678,0.7062053,1.4038775,2.3167548,0.329126,-0.7310694,-0.57007414,-1.0497907,0.72648597,-1.9009361,-1.8672538,-1.1736779,-1.8910127,2.6971169,-2.1616042,1.234227,1.6489693,1.2466347,-0.7984818,1.0979677,-0.9878446,-1.5684217,-1.6176335,0.43163037,0.048053056,0.046692207,0.6120228,-3.2716436,0.023191199,0.58779633,-0.9195834,1.0284811,-0.6021638
PASD:ava_images___648718,PASD,ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___648718.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___648718.png,train,-0.72529584,-0.008963108,-1.2113507,-0.54547846,-3.520745,-2.2867064,1.6069083,-2.4245698,2.1656349,-0.9198892,-2.8696165,-0.24675082,1.9309196,0.52919465,1.1296542,0.3143972,0.51659894,0.19953266,-0.50838166,2.6669939,0.7787485,0.15860495,0.97006947,1.2684344,-0.10263527,0.97607464,1.1877491,-0.50449,0.70782286,-0.9612633,1.1114881,0.3763098,-0.078395426,-0.17162366,-0.66652954,-0.7653581,0.041191414,0.6534903,0.34041995,-0.13306303,-0.82181436,0.35462514,0.2413699,0.8241367,-2.071987,0.6009592,-0.1540566,0.0062544933,-0.40995312,-1.5334502
PASD:ava_images___649899,PASD,ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___649899.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___649899.png,train,-1.7424598,-0.8966806,-0.39259392,-2.2103567,0.8101807,-0.34513795,-0.21070585,-0.7723516,-1.9341489,0.5556755,0.176826,1.129837,-0.39308637,-0.07842783,-0.40278375,-0.7171664,0.18757936,-0.81170595,-0.8091174,0.37401906,-0.035035275,0.20387971,-1.8841686,0.37599218,0.57012945,1.175435,0.80360895,-0.34085062,-1.0176095,-1.3713912,0.040066183,0.51912796,1.288424,-0.6483147,0.9287778,1.7349901,-0.73992455,-0.9532788,0.7475836,-1.0473729,-0.74976754,0.52487874,-0.92330474,0.08093351,-0.32731923,-0.8378783,-0.6594405,0.4235522,0.02660647,-0.17690715
PASD:ava_images___649907,PASD,ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___649907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___649907.png,train,-1.2119068,-2.0732222,-0.29158014,0.2510148,1.0207534,-0.33902156,-0.07413085,-0.39879033,-1.2547445,0.28403574,-0.23866516,0.85023576,0.027641922,0.05949354,-1.0547395,0.28345236,0.9014671,0.8972163,0.21150574,0.10585447,-0.15768552,0.597548,-0.6960009,0.50660515,-0.5072628,0.57891935,0.43171743,-0.8691441,0.4992475,0.27937078,0.5982132,0.012863845,-0.025681436,-0.20952524,0.8343948,0.5138259,-0.7802888,-0.45597747,-0.6893109,-0.36914235,0.17017286,0.08973476,-0.03835333,-0.7015463,0.25356868,-0.09519636,-0.4364339,1.2354053,0.3524312,-1.4777462
