sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
SUPIR:voc_emotic_ava___VOC2012__2008_007916,SUPIR,voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_007916.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_007916.png,train,-12.706091,-12.606993,-4.871939,0.82438385,15.178983,-6.3971605,11.2374935,5.152665,-5.9368935,9.267378,8.49608,19.18377,18.037601,5.6003513,2.605056,-9.674244,-1.8746123,5.5868716,-6.806938,-6.1895456,8.440862,-2.416113,12.944863,10.939563,5.724066,5.2803493,8.3237,0.047839522,-0.19108951,0.5339751,-4.53297,-3.0730355,-2.6483452,-10.774865,-5.924813,-2.3293426,3.2761607,-8.179393,-8.434084,-3.5781329,-5.5662713,-5.7788477,-2.7421308,11.095318,2.216306,-14.704963,8.646235,-5.912343,4.733475,-8.834068,4.7036767,5.102079,-5.3497295,-4.2136765,-2.0280488,0.49440306,-5.03483,-16.209343,-2.9649923,-7.440409,-5.3274446,6.994058,-2.0244002,0.8261193,4.598324,6.1019573,-0.13315248,6.646677,5.49015,3.548765,8.520647,13.1050415,0.9608486,13.627764,-10.843694
SUPIR:voc_emotic_ava___VOC2012__2008_008396,SUPIR,voc_emotic_ava___VOC2012__2008_008396.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2008_008396.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2008_008396.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2008_008396.png,train,-7.37636,-34.26661,6.1796737,24.021173,3.1873593,-7.8207912,-12.67012,0.7532224,15.461672,4.935958,-0.24152017,30.495924,18.880383,3.369802,5.2793007,-28.646866,5.762464,-2.6329894,-9.929636,-32.108803,-3.3773575,17.129662,-3.2447786,-3.5241985,-12.937039,-0.2247836,14.308008,-12.944527,10.944462,1.8157263,11.34665,7.694195,-1.5490539,5.6681232,-5.8180637,-12.261642,-6.3496523,3.9670122,3.4885569,10.539172,-6.475684,-4.062381,12.85072,-6.649031,-9.094014,-4.944308,-4.5529866,7.131345,-1.9871666,-9.39062,2.2900922,-7.0384846,-3.328126,-11.317462,-7.935463,5.149677,-3.8045573,17.952038,5.2622776,-6.5490746,-9.170633,13.067902,14.335378,-7.6868305,-1.3064525,-0.3051579,0.5886234,2.585697,5.3751416,-12.1305065,-9.819662,27.33217,-12.590649,-7.297182,-20.969543
SUPIR:voc_emotic_ava___VOC2012__2009_000813,SUPIR,voc_emotic_ava___VOC2012__2009_000813.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2009_000813.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2009_000813.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2009_000813.png,train,-9.476553,3.4000483,-12.731103,41.74304,-10.780628,15.541014,-12.743641,-10.501286,2.816472,7.449669,15.997086,-0.50664854,-3.3868923,-0.734617,-13.757323,8.23783,7.579884,-4.7202845,3.2072964,-5.9591866,-6.1963205,-3.1201591,-3.9979668,1.9830561,-1.2209445,3.118858,-8.950713,4.040596,12.233675,-4.4090405,3.250707,14.607185,-2.594828,-6.0132027,7.016449,3.0165868,15.573653,9.608733,3.2056425,1.5470363,4.1129503,-16.257332,-7.2974157,-7.0156794,-15.252791,2.8663354,1.1009648,28.298157,10.4218645,-0.35319948,3.3166676,5.1748123,-5.947328,16.328453,-8.700247,-3.176239,-15.397912,-7.754556,-23.871233,0.26820016,2.2552204,4.8318615,7.7729635,-7.051606,24.07821,0.7946422,14.651882,1.368009,9.242623,-1.0075436,-10.011043,-10.672396,1.6210177,-18.76061,34.638905
SUPIR:voc_emotic_ava___VOC2012__2009_002903,SUPIR,voc_emotic_ava___VOC2012__2009_002903.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2009_002903.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2009_002903.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2009_002903.png,train,-11.178015,-37.681747,49.215866,14.331434,27.854172,5.433548,-8.76663,3.494176,-0.7377553,-17.539753,7.943367,-11.372727,-8.419781,-6.1691594,-20.306166,-11.772416,8.850153,6.8847747,0.05734408,-15.026919,2.4738033,4.4168525,-25.180761,4.783765,-19.79139,2.5316548,12.564667,12.926927,9.231794,10.732217,12.665644,12.463938,13.002192,22.47441,-5.6136093,7.2069225,1.1317807,4.1366997,18.648825,-16.193829,9.61697,1.3500834,0.7184384,3.2596684,11.520894,5.0838256,14.57777,1.3832009,-4.930871,-2.8046725,-10.275984,-8.9986,19.425331,0.18113112,-19.659163,7.1918206,-5.059572,-1.2120485,-0.97505677,-1.3099915,4.089504,-13.09877,-23.942633,-5.8270035,-10.993608,6.469581,18.413681,15.900211,5.8707156,-17.291323,7.61118,-15.58828,9.702738,9.655531,-5.6490593
SUPIR:voc_emotic_ava___VOC2012__2009_004753,SUPIR,voc_emotic_ava___VOC2012__2009_004753.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2009_004753.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2009_004753.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2009_004753.png,train,20.723328,-25.11433,-9.759662,-7.77902,-0.27199817,7.39127,23.2258,-5.258736,-4.0791655,3.593347,-17.906746,8.8524275,46.621952,2.4283626,0.85088134,38.10539,-12.55145,0.6906631,0.0938431,-31.609339,19.79972,-18.66762,-17.174112,4.176719,3.5357857,15.21669,-14.113193,2.6660662,16.39749,-12.227234,-31.076038,26.200603,-17.51458,-9.866677,8.158603,38.528675,35.871456,7.705137,-14.910696,2.8487349,-3.1443768,-17.385689,17.256676,-6.7996635,-52.16736,14.906856,2.8640423,20.98774,4.6079607,-15.701281,-17.19272,-22.403566,2.5527887,59.122913,-14.753491,12.452726,-13.585429,22.012106,-17.796734,18.21032,-13.745924,15.862598,11.278662,-34.6022,-13.624819,14.061301,-4.919411,14.483747,21.673779,-25.638218,-14.987402,-8.351597,-13.034092,-2.3033612,-20.55473
SUPIR:voc_emotic_ava___VOC2012__2009_004914,SUPIR,voc_emotic_ava___VOC2012__2009_004914.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2009_004914.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2009_004914.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2009_004914.png,test,23.673508,-52.48709,16.023586,1.133507,-4.2505436,13.4247265,-14.905115,6.5836244,-10.369371,4.812873,-36.976933,11.941587,0.8121988,10.0230875,-0.9044365,-0.43211126,10.768129,-2.5798264,6.4425645,28.729239,-12.289346,-0.074249506,0.4684968,10.420829,4.3590736,-1.9295617,10.193017,8.592051,9.843543,17.035177,11.403898,-0.9027027,4.919879,-4.831907,-3.3359902,-22.350492,-1.9850516,3.2825603,0.5331869,-9.375684,-1.1474438,-15.075269,13.378565,4.7686677,1.7796084,3.5934565,-2.2837915,-8.351995,-2.942235,2.5960338,0.94810665,0.23386252,8.981601,-1.00151,-8.509518,6.752658,-0.59608364,-4.066198,9.55561,8.354592,3.2625608,-0.46383166,4.816663,-6.1982636,3.839848,-6.7612844,-2.2158651,-9.575447,0.098276615,6.3119364,-1.0611236,-3.6632156,-6.537476,-3.9250453,-1.6846638
SUPIR:voc_emotic_ava___VOC2012__2010_004137,SUPIR,voc_emotic_ava___VOC2012__2010_004137.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2010_004137.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2010_004137.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2010_004137.png,test,-20.163765,-5.5363483,12.187046,12.645605,20.148405,1.1693424,-1.2164826,-0.7476563,-0.7681216,-2.7106123,6.5176573,2.9889822,4.4622207,-2.2191236,-3.3281994,-5.8696184,6.1099334,-4.748162,-4.0669994,-4.6774607,-3.508996,7.767393,2.0164762,3.9685192,6.1409125,2.1676307,2.9223652,-0.77902657,2.7455637,-1.4857489,-0.00061678886,-5.301299,-1.0136871,1.9657204,-2.0840046,4.097097,0.98420775,4.3777304,-0.9443536,-2.7014384,-6.3472514,-0.2705921,0.81568325,2.04147,2.2478504,-1.1367162,3.5181842,1.7741227,3.7169895,-3.9463685,-4.8256316,-2.0314753,-5.700296,3.1074045,2.6792047,1.3273188,-2.2159536,1.1742367,-4.633974,-4.756582,0.5502064,1.309289,-0.41770518,0.9786394,-0.53277683,1.3294288,-1.637336,-2.9900038,-0.8313269,1.3564935,-0.044588923,2.2062616,2.6437652,-0.17741817,2.212269
SUPIR:voc_emotic_ava___VOC2012__2010_004235,SUPIR,voc_emotic_ava___VOC2012__2010_004235.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2010_004235.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2010_004235.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2010_004235.png,train,-10.022718,2.1765108,12.61999,-23.202961,-16.187904,0.19676703,0.87464476,14.644226,-12.313908,-3.3827124,-16.743784,7.3373203,-4.1420536,-0.7534075,-2.4327595,-1.0032434,4.699258,-4.4724836,-10.998395,8.859726,3.705129,7.04471,1.4371715,-9.999241,-6.168941,-4.213844,-7.801877,0.09756529,-9.367152,5.2797513,-10.840849,-6.662915,5.2942295,6.90705,-1.4076521,0.21622968,-12.285274,-1.2249591,6.74869,5.938233,-11.019527,2.7913861,8.915929,-4.5803437,7.368679,-4.7588654,2.4958696,10.883349,1.7702371,3.8711245,-3.2406473,-0.19592023,3.6772919,-1.9084601,0.37848186,-0.24682522,-5.1087255,10.526441,-7.629608,9.75037,1.5180228,-0.8218651,-4.0232897,-6.3832636,0.7599628,-8.416023,6.4910564,4.5678644,-3.6663415,-1.9278655,-3.8599286,3.3037171,-2.634228,-6.28599,6.2523985
SUPIR:voc_emotic_ava___VOC2012__2010_004399,SUPIR,voc_emotic_ava___VOC2012__2010_004399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2010_004399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2010_004399.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2010_004399.png,test,59.88818,25.982708,3.9559643,2.2892246,15.1916065,-0.61203796,-5.508734,7.0289664,-4.621097,7.9732895,3.6445072,5.7982645,0.14787528,8.412763,11.1920595,11.49725,5.8172946,9.431288,1.2720288,2.0367806,1.2653277,-4.977238,7.6199927,-2.3702703,-7.3401456,10.224731,7.6570473,-3.0774279,3.6813836,2.726724,-2.690743,6.4120235,1.0032423,-0.83109653,8.068759,-5.1606903,-3.112876,2.1255963,-9.774897,2.226271,-6.1798625,-0.73910165,-12.97391,-6.5254374,-0.65249324,-2.9869475,1.8124617,-7.2604294,7.7078314,-6.2959027,0.42730862,3.3569474,-1.4104491,-6.94631,4.3319054,7.5927515,2.440216,1.0351161,4.8545933,3.4794793,-9.723694,-1.7457473,-4.4590545,6.0981674,10.311089,3.7595,4.4767003,2.204276,-2.7798781,-8.056831,-3.2613616,-10.433708,7.1961956,-8.178115,2.2098114
SUPIR:voc_emotic_ava___VOC2012__2010_004971,SUPIR,voc_emotic_ava___VOC2012__2010_004971.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2010_004971.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2010_004971.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2010_004971.png,test,15.538815,-66.91433,32.621346,20.408861,30.127047,-27.111744,6.771824,17.335527,-11.732939,-8.912874,21.621748,-34.579796,-12.893342,-10.041625,-18.514498,-8.027029,1.1543102,-2.885529,-8.422996,-10.528894,3.608894,3.0955863,-3.1446428,1.9516131,-19.84663,-14.466997,5.771837,10.222377,11.143683,-10.9815235,-11.449419,-13.749131,-14.295021,4.511221,5.911378,1.7713618,-2.5154366,-3.1662278,18.455353,-16.7142,0.20316243,-2.9857917,-13.048752,3.8298352,-8.600695,-3.4634545,-15.797243,1.3005202,1.347747,-12.70157,-7.038586,4.0944242,-10.411569,-2.6327562,-2.147835,6.799522,13.4761095,2.8520641,7.616598,5.964675,-6.9468894,5.5053606,-3.1471937,-5.676245,-0.81677186,-8.920273,-1.4142239,-0.11159,-3.883578,4.9279966,1.1216313,9.114533,-5.6533647,-2.6751077,13.216007
SUPIR:voc_emotic_ava___VOC2012__2010_006588,SUPIR,voc_emotic_ava___VOC2012__2010_006588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2010_006588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2010_006588.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2010_006588.png,test,-2.4145641,-11.012192,16.010344,23.064611,-30.456509,-23.838524,-1.0169473,-2.6318018,-7.117178,9.670987,-12.056091,-5.8737946,-2.4084768,-1.8928957,2.2958386,-7.663559,5.4938684,9.037363,-12.300588,-10.450071,1.9795747,-6.144623,-2.7073913,-5.957307,3.31778,8.0283375,-2.708479,-5.059471,-5.913266,-0.7206608,1.0541728,-12.01685,1.7425623,4.4733934,-9.896106,9.175447,-3.6062384,2.5753095,5.122178,-4.2950606,3.0268655,-3.670857,-1.8563942,-3.1932712,3.371137,-2.5795786,0.0033277273,-4.016358,-8.884257,3.608121,1.2053348,-0.37061644,-1.4164102,-3.5142584,3.241922,3.0276766,-0.5563077,1.8387845,2.499399,7.7105274,-1.0695572,4.216758,2.51312,-0.010456167,1.7230086,-1.4247016,-3.5232754,4.2873845,-3.0871449,-2.133018,-0.14831257,2.6380782,-0.3665589,-5.731446,3.7285197
SUPIR:voc_emotic_ava___VOC2012__2011_000619,SUPIR,voc_emotic_ava___VOC2012__2011_000619.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2011_000619.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2011_000619.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2011_000619.png,test,20.213993,23.654694,-9.010606,3.3993826,3.9922385,-8.811306,-5.961078,-1.1877775,-3.4186325,-4.9413753,0.94871926,1.5737281,-6.4032354,2.137266,-5.6304793,-7.776758,-14.808997,13.836466,5.662799,-8.453912,-14.412781,13.39281,11.974764,9.519274,-1.8969665,11.844162,-2.6341038,6.5703025,5.667997,-10.125086,-2.9755526,6.660261,-4.38206,-6.8193107,-5.7718353,-8.967629,0.3870591,0.8613791,-1.8267956,-7.7145586,-3.1178124,2.592376,-9.442941,-3.975191,-8.038991,-7.1981516,-1.8057219,-8.395975,-5.0053625,-3.0824106,15.12079,-2.8389044,5.4072275,-4.336192,0.9484438,-1.6249611,-5.111815,3.2380154,1.9709439,2.55156,0.42849112,-2.3834853,-2.1181254,-4.5505953,1.968787,6.6540036,0.7012851,10.538003,4.234725,-2.1200511,-0.53318393,-4.338925,1.7841716,-1.475074,3.0318115
SUPIR:voc_emotic_ava___VOC2012__2011_002202,SUPIR,voc_emotic_ava___VOC2012__2011_002202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2011_002202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2011_002202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2011_002202.png,train,-10.271774,-9.378614,-9.05025,27.171162,-7.9104652,-16.334301,-5.7406564,-8.346536,1.8830895,6.270108,-3.4519408,17.162773,16.478933,-2.1266146,-8.038627,-10.010852,-0.8203087,-5.2914295,2.3732743,-5.212653,6.4614773,-2.7104893,-2.731461,0.17857206,-8.719516,11.003664,10.093588,1.3907934,4.8848634,-10.426619,-3.2342663,1.4350003,-8.133187,3.955593,-0.48648494,-7.5169773,14.941134,6.290077,-1.5203228,3.7284105,7.165262,-4.727319,10.565972,1.284112,-2.9491436,-15.731951,3.0490937,-8.4312725,8.477756,6.272679,8.048106,-3.5042138,-10.264256,-10.247135,0.5787957,1.4735951,-2.8850498,0.25355098,-4.5540867,2.2531176,-8.957861,-2.5738544,7.55822,-2.0604737,14.048721,6.78393,1.4154644,-4.8909254,4.518458,-0.75001615,-7.084017,6.082775,4.666418,-6.5583177,-8.800563
SUPIR:voc_emotic_ava___VOC2012__2011_002464,SUPIR,voc_emotic_ava___VOC2012__2011_002464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2011_002464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2011_002464.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2011_002464.png,train,55.204952,17.714012,38.877407,-15.3997345,-47.331078,50.396786,24.838364,11.085582,64.00458,-15.3618145,24.603724,-12.517872,26.19804,-4.0016356,-9.383533,-47.216473,21.154911,6.632467,43.2297,10.670859,6.2703,0.6298678,15.211569,-6.225041,-7.4429946,-12.490046,-25.62221,12.162584,35.30057,-8.208302,-1.9160216,23.036514,-1.8185701,18.462873,26.504942,17.245602,-19.983278,18.95156,3.3354754,9.716731,6.139699,-0.7656243,-14.850914,16.128208,-34.66761,2.3403313,20.908236,19.5154,4.094899,-3.7862496,4.2674146,-19.798002,-18.577291,3.2159288,-35.380714,28.702946,22.59418,-29.475266,4.5440416,5.9345245,28.077007,34.768696,21.142015,-15.794797,23.757904,2.7724361,-6.865073,-34.13181,2.30357,31.498728,7.6173778,-0.12568724,9.646687,17.761755,7.3342485
SUPIR:voc_emotic_ava___VOC2012__2011_003804,SUPIR,voc_emotic_ava___VOC2012__2011_003804.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2011_003804.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2011_003804.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2011_003804.png,test,-16.816307,8.455712,10.162543,-2.8211758,-2.0253644,1.8623264,2.1576636,-6.1506805,2.2137709,9.526421,-5.8419213,-2.4652896,-3.4390843,3.956518,-0.62023336,2.8216832,-3.2112913,3.3236074,-0.36783493,3.4208314,-2.2463403,2.944557,-9.924091,-0.5262066,-0.98669994,4.9284763,2.2542758,-2.7128525,-1.5837039,4.1857185,-0.19882083,-0.6889869,-2.2024033,2.337636,1.1176355,-3.3464873,6.7591977,-1.3764508,-2.1178422,-0.69395685,5.142272,1.5735865,-3.0817232,-0.5549083,3.684946,3.4494374,-0.7274171,0.08763361,6.1433015,1.2309735,1.0838779,0.46245146,-2.3603594,1.0293999,-0.26170588,-2.211883,3.082396,0.8111441,-0.5883509,-1.7209322,-5.9249854,0.60003674,-0.42389113,0.5902105,0.022426367,-0.9183973,-4.428421,-4.5182614,0.59322095,2.1272914,-1.0281795,-7.172692,3.3021514,0.8181347,-0.23493409
SUPIR:voc_emotic_ava___VOC2012__2012_000767,SUPIR,voc_emotic_ava___VOC2012__2012_000767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2012_000767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2012_000767.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2012_000767.png,test,-5.651573,-6.2215557,14.464203,-1.2905729,-19.158846,-1.3348461,3.474193,8.761194,-4.8829966,2.3968966,-20.007929,-15.706995,3.5640929,3.281413,-4.4759736,-1.1747622,-3.277688,6.574661,-12.204582,0.8933041,3.8479044,1.6638132,-10.355954,-2.5796676,3.748551,2.0702684,-7.334576,-8.347609,-0.4520043,4.3283124,1.0894363,-5.141247,0.36767957,6.3718276,-0.6821367,-0.23702455,-9.336278,-0.19674623,-3.3268757,-4.0544624,-1.0251648,7.4148016,2.0479636,-0.47932053,0.46748197,-0.9928136,5.806474,-1.3193703,2.519637,5.2137594,-2.5852833,-1.2489738,5.643866,-5.153086,1.2732098,-1.1627729,-4.15012,4.584983,-1.559004,4.3980293,-0.64667225,-2.2761736,-1.4274379,-1.5868841,0.78684974,-3.7336211,2.7235973,3.2123065,0.85950446,-1.5739174,0.45352376,4.6043825,0.9349106,-3.299955,2.401542
SUPIR:voc_emotic_ava___VOC2012__2012_001974,SUPIR,voc_emotic_ava___VOC2012__2012_001974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2012_001974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2012_001974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2012_001974.png,train,5.6429634,-21.921993,24.309898,18.777645,-18.55187,-7.0530524,-19.543379,0.6117155,-0.69936824,-5.816453,-8.234902,5.6326666,3.96034,5.8110876,0.3792595,-21.78043,1.7416415,2.379373,-13.929415,-23.447222,1.4384568,2.871735,-11.853477,-15.733034,5.9875035,6.5171905,-5.069332,-20.759743,-1.4837357,-1.7982785,16.440666,0.3826934,1.8181849,-1.5374285,-13.680984,6.699376,-11.366984,1.4279177,-1.4481268,-13.162528,1.7055073,3.794675,-6.1577578,-10.680769,-0.007160783,-4.1669908,-0.64648616,3.3627663,-6.2229276,2.6549807,-11.011095,-0.5445385,-1.7671448,-17.38253,4.6427374,1.5561944,6.370348,10.454736,1.3416576,7.211876,5.5517654,12.20999,9.425903,0.3197221,-5.109908,3.02079,10.551119,-0.4545801,2.6160142,-3.3737931,-3.3034048,4.13828,3.3937051,-8.3073435,10.6931925
SUPIR:voc_emotic_ava___VOC2012__2012_003486,SUPIR,voc_emotic_ava___VOC2012__2012_003486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/voc_emotic_ava___VOC2012__2012_003486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___VOC2012__2012_003486.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___VOC2012__2012_003486.png,test,1.598877,0.21261215,4.605762,15.92305,-21.904503,-8.960297,-11.70014,-7.5437174,-10.072457,9.845506,-4.3341217,-4.0934944,-1.8614705,1.1622027,-0.791308,-2.2913713,-2.9683905,-0.3383124,0.03420806,7.1866236,6.480377,0.84755456,-5.978472,-4.1980143,0.58330274,6.294843,-8.674145,1.3204733,-9.086088,2.1304288,-3.667286,8.072741,-2.971783,3.4092948,0.44603705,-2.5956113,2.855185,-6.7430234,7.739804,0.22470361,2.1303444,2.4330277,5.3506627,1.3988149,6.399267,-2.9502127,2.2221515,-9.54642,4.3830175,-1.6405678,-4.0344996,2.6571007,3.4720345,2.4573562,5.9397955,2.861897,1.8386139,0.7770567,-1.4190028,-2.394063,-12.540417,-3.6042023,-1.5280302,2.7401128,0.5361521,1.7618748,-6.1149807,1.9659706,5.1634145,4.369915,2.0782757,0.61661017,1.9998772,-3.013393,12.071276
