sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
PASD:ava_images___283891,PASD,ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___283891.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___283891.png,test,-28.747608,10.631975,18.892609,-5.386281,0.4359271,0.71906304,4.3099327,4.803319,4.518247,4.3599143,-6.5045567,-7.102668,3.6862407,-2.0882406,1.4449301,4.2216654,-3.9698362,5.998121,2.1509843,0.42097855,0.99714804,-3.515746,-6.392084,1.635211,3.6733818,-3.1732824,-4.6424775,3.9499273,0.21171689,0.16972452,-1.7114835,4.849385,1.8543905,0.4378115,-3.3766806,-2.8740695,-3.197638,2.7916079,-2.002727,1.7282463,1.9455361,-2.4293158,3.2330198,7.3999395,-2.9268396,0.48444957,-0.09280884,1.3703374,-3.7848992,-3.5257874
PASD:ava_images___284084,PASD,ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___284084.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___284084.png,train,23.724113,-4.4730873,11.499958,-30.098518,-29.83533,60.845303,5.745887,10.8795805,28.224834,25.362877,22.022013,2.1817598,-0.25647068,23.760893,-20.254633,-0.8948889,-3.104865,-16.266636,17.254194,-13.248608,33.146545,9.988999,2.865455,3.6584206,26.956852,-32.288155,13.477273,69.86881,6.201072,18.0638,-5.56441,-8.674447,-8.547055,36.406414,-9.52873,11.716966,16.670944,-16.884336,-13.753365,33.23993,37.045395,-3.9775696,-5.481873,-14.545162,-10.823415,10.285866,-12.149541,-18.20063,-46.28873,2.8460343
PASD:ava_images___285041,PASD,ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___285041.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___285041.png,train,-31.017935,16.841812,6.903671,-2.9441626,0.3991238,-4.1051993,4.7252674,2.4507816,-0.08382368,-3.4262006,-3.3149827,-1.9528105,-0.733133,-3.779468,1.9147153,6.821263,1.271164,-2.6128674,2.052627,2.340285,0.93373847,-3.17444,3.6286669,1.9826765,0.32337832,0.6934259,0.17435351,0.011107802,-1.5600327,-1.1132458,-4.1691885,-1.827681,1.866593,-0.91945875,0.7303641,-0.41684866,-2.9691093,-0.16656944,2.9386587,-1.541989,-1.9261175,0.70694315,4.6565843,-2.0775359,0.8071583,-3.3625834,2.5039222,2.174565,-1.5255679,-0.77455133
PASD:ava_images___28621,PASD,ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___28621.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___28621.png,test,-2.688305,-1.5721512,-16.90063,5.4772553,7.1420717,12.018217,9.166492,-5.629306,2.9849253,6.0223246,-1.926766,-12.66593,-4.1628604,9.423456,1.8272135,11.049509,-6.4767857,2.276394,1.5763725,4.393852,2.7796047,-2.0169616,-3.1574955,0.2354083,-4.8872833,9.353252,0.30584398,0.09975481,-4.369297,3.3094277,1.2210371,0.007079631,-0.41169786,6.2144513,-2.9532392,0.7423065,-1.4725684,-1.7517643,0.98607516,-0.49604902,3.0545974,1.6265646,-3.5973458,2.5977445,-1.208267,-4.993336,-6.3450794,-5.054145,1.1347519,-2.1100843
PASD:ava_images___286848,PASD,ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___286848.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___286848.png,test,-28.287626,10.321829,16.720404,-3.689219,1.1595168,-5.9447966,5.793116,1.996475,4.2671795,5.328266,-1.7646483,-2.5797336,-1.1952758,1.6038599,4.261141,5.5090475,-0.6792383,1.7498856,0.37338078,3.7063277,-3.6583633,-5.6669984,-1.9335958,0.60925186,-1.3813334,2.3487182,-4.722361,1.9689056,-5.776771,-2.307294,-2.3769364,8.871456,-0.5870247,-5.3861036,0.2936831,-6.0042086,-2.6712065,-0.65763664,0.21782303,-2.275235,1.7126007,-1.3601077,2.1997733,1.7494841,-1.4550164,-5.4708138,2.895493,-0.4243238,-1.0417618,-4.522947
PASD:ava_images___289007,PASD,ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___289007.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___289007.png,train,2.4815845,-18.000816,-8.808892,-23.431507,-17.116337,27.279728,27.16272,19.03444,4.0546594,-6.9020762,-11.217233,21.377699,11.843234,-44.61279,-8.695854,-17.265488,10.301004,19.042868,-6.883549,-3.0493703,16.82158,9.67709,0.21813345,-4.4877343,8.781817,-1.3310276,6.8742447,-2.2809186,-5.8924375,18.61339,2.552512,-8.045216,-7.192176,3.0719986,8.214252,-1.3231838,4.642959,-3.8984082,13.403967,-1.3601294,5.9801245,-16.536667,11.743385,-4.334375,4.4575815,-22.977636,-6.914836,7.426171,-3.6278758,-9.05249
PASD:ava_images___290193,PASD,ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290193.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290193.png,test,-24.55069,16.07571,12.248235,-0.30260098,1.666692,1.3131645,-3.4034486,-8.603162,3.9276667,-0.6519345,-4.9898477,-8.901346,-1.4471905,-1.2414911,0.15731567,3.6621783,0.4893856,-4.0330367,2.7042813,1.2618141,-3.1442776,-0.45655453,-8.86852,0.9855446,1.0639504,3.3851135,1.4873595,-5.2883472,2.7803144,4.114261,-2.03514,2.3728914,-2.6529143,-2.490242,4.5740676,1.799351,0.13216436,-1.7754855,-0.48174238,-0.28299794,2.8627377,4.607895,-1.9434804,1.8313372,0.44283557,2.827811,-0.64655936,-0.16138983,-0.08469236,0.6191501
PASD:ava_images___290259,PASD,ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___290259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___290259.png,test,-20.79248,4.7104464,-11.329411,6.6860247,15.0623255,0.6039397,-6.837173,-0.11167359,4.720015,-1.8353884,2.9862144,6.332259,3.4550793,0.8448957,2.4800594,-1.0366096,3.1050568,-4.459305,0.5764278,-0.8714303,-0.23506951,2.9136076,3.872048,6.1726947,3.2274244,-2.3212674,3.2093396,-0.023465514,1.7977034,-2.9828854,-2.0024304,-6.7782345,6.0778704,-2.437635,-3.6993854,3.4329906,6.722238,4.5724616,-3.4954958,-1.0603362,-9.904965,1.6766114,-2.3585272,-4.380547,0.62290895,1.3919716,5.4880714,-2.0462813,2.5672927,1.2321274
PASD:ava_images___291189,PASD,ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291189.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291189.png,test,-3.7274113,-27.974274,-27.05548,-2.1934538,12.114477,5.306042,6.72627,10.809067,1.1908336,-3.9026475,-0.26891375,0.7230172,1.0450742,3.1950848,16.248137,0.09032917,-12.49776,17.032494,0.37790453,0.7706785,1.7942457,-0.041599512,-2.1008153,-4.724331,1.618433,11.746828,9.662203,19.288235,1.2665324,-11.497395,7.207781,-5.6855154,2.5876122,-8.073708,-6.037891,2.591463,11.633839,-6.596775,-6.203791,-3.2624695,-4.7963305,3.8240356,7.2575145,-2.588146,6.702736,9.1895075,5.6458306,5.766789,6.938527,-0.83512455
PASD:ava_images___291365,PASD,ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291365.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291365.png,train,-5.4210663,-5.024807,-32.90841,-14.292974,11.664493,7.6927,8.197893,-0.91245973,-4.730445,-4.5342207,5.445178,-6.1770835,-19.345022,-1.8518114,21.702538,4.7539225,-7.335168,11.173735,4.340882,6.124508,-3.5629077,3.2547183,4.8127418,-3.48074,6.7265835,3.4350953,-2.8220928,15.236426,4.490663,-6.33053,15.65196,-2.5020459,0.707138,-8.639079,-2.371287,-1.3502686,8.418912,-18.326414,1.9340062,-15.577758,1.5669804,1.7285669,-3.9319077,3.320786,0.7860082,18.605297,2.783199,-10.1560135,3.5076413,8.736891
PASD:ava_images___291847,PASD,ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___291847.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___291847.png,train,-22.937424,12.381106,-4.159269,-2.538904,5.2180185,-1.1612704,6.9037933,0.6012699,-3.0475519,-0.47965175,-6.0631948,-4.3059196,0.11871329,-0.7788483,-1.9745138,1.1907477,5.3615556,-1.692308,-1.7715032,1.2357361,-1.6946197,1.3636293,5.7818856,2.7884564,1.3195598,-4.004448,-1.2409887,0.012900114,-0.39712596,3.9432335,-4.5344815,-0.09259963,-2.0003355,-0.57003677,1.6480131,0.93167186,-0.71230656,0.41780895,5.5146694,-2.0185688,-2.3984895,0.96351117,1.5936623,3.2206435,1.2312677,-1.911196,-1.2270025,2.5061367,-4.8867865,-1.2391269
PASD:ava_images___292825,PASD,ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___292825.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___292825.png,train,9.065327,3.6151924,-13.100429,-5.076046,9.80539,5.440937,13.256411,-10.324411,0.44685173,-9.8618,1.2451642,-5.436846,-0.88112664,3.576358,-4.548028,3.5288105,-2.411399,1.1604395,-8.945731,-6.797764,3.8134844,-3.3457937,0.8826403,-6.548649,-3.0645883,0.8524933,1.0662878,-13.422835,7.4569244,0.9764072,5.8521156,-0.8889643,5.8467054,-6.329102,-0.093437016,6.411292,-9.355675,-9.276866,3.759311,-2.6185122,-5.2875805,7.076382,-0.4158522,-4.339206,-4.3877277,2.4105632,-6.971733,-8.907815,-3.8303838,3.7004573
PASD:ava_images___293982,PASD,ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___293982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___293982.png,train,13.697578,-4.3781204,1.5200897,2.8142233,5.5607433,15.159153,-3.406466,-2.4218657,-20.470089,-11.5501795,11.036793,7.3657875,2.1121066,-4.0331163,-11.642313,15.143928,13.626021,-8.911269,-37.818874,-1.9632967,14.071109,-6.4885173,10.195073,-0.19213426,1.0489587,-1.7666945,-10.43593,-4.956577,-5.9874883,-6.9186716,4.6426277,10.854834,20.622501,3.5958679,3.6607945,-11.21623,0.9627675,5.490904,13.430672,10.698497,-8.817527,2.5310965,-11.03558,-23.504921,6.540537,-1.7573953,-1.363444,6.9486666,13.837803,0.46293163
PASD:ava_images___295451,PASD,ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___295451.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___295451.png,test,-10.900774,0.22636223,-5.3147974,5.335369,5.936323,11.461689,-4.8910804,-5.4946,5.9355674,5.147524,-5.712674,-5.533665,-8.241908,7.0228934,5.004008,5.6764474,2.5198221,2.2147517,-2.1027937,-6.1985292,-4.964055,2.6032414,4.668445,6.380037,-2.6454496,-2.631158,2.5322807,-5.928085,-5.3262386,4.3309326,-1.057776,5.7986317,-6.5405865,4.6347566,2.314895,0.43703175,2.9610157,3.2117608,1.5527635,-1.583857,0.9401684,1.221698,-1.6905822,-0.88430655,3.448361,2.1187277,-0.30424392,-3.085835,-0.118634224,-4.7423043
PASD:ava_images___296993,PASD,ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___296993.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___296993.png,train,-5.1795464,-2.2392292,-11.47016,-0.65248024,-4.005889,5.9799256,6.217918,0.7637008,1.9367452,-2.6261544,5.751335,5.3413105,1.1441128,-6.562088,-2.075389,-6.9956627,-11.262992,-4.6740994,-7.2229424,-1.1236634,-7.0297985,-3.0362206,-3.6356382,-4.1290193,6.5507936,3.6270761,7.096092,3.3902717,-0.13212168,4.5489287,11.06928,0.09689316,2.1173472,-3.5460815,-2.6342669,-5.261441,2.518062,-5.008667,3.7513373,1.8748785,-6.349024,4.3986006,-0.009897113,-5.642095,-0.19613552,-0.55181503,0.33822608,1.2888442,2.0727835,-1.8462374
PASD:ava_images___297868,PASD,ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___297868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___297868.png,train,-23.988913,11.914279,7.145892,-7.280988,2.4848824,-2.0137458,-1.9846921,-5.9008956,2.4143925,6.0606756,-0.8719032,-5.3488727,-5.0597076,5.0944204,2.9896288,6.4615917,-7.3275146,-2.1147225,5.944038,5.839839,-1.3787247,-1.5733789,-6.4048867,-5.9375324,0.14630163,5.637648,-0.7237917,-10.556733,2.0592854,0.09089792,0.37946105,6.65426,-2.9186103,-4.3332586,3.5698414,-3.4094741,-0.7398442,-2.6345947,-2.8836603,-4.3768797,4.069611,3.2591133,-5.5209594,-4.5653996,-0.012942314,-1.7263039,3.6750836,-2.1028795,2.748417,-1.8908806
PASD:ava_images___299904,PASD,ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___299904.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___299904.png,test,15.048439,-25.77047,-13.348219,21.392597,14.575966,1.241105,16.54792,4.8947554,-3.7930593,0.7464709,-1.0344174,-13.090128,2.8525245,-4.684708,7.291207,4.216364,-16.008457,4.2806234,-0.5402702,3.652274,-3.5391557,-10.556736,-0.81608856,-4.5841475,2.8902152,4.679084,-3.6965244,3.6055913,-4.1630974,-8.589548,-2.8700492,-5.6269684,-6.6495543,-9.005562,5.2604747,-0.181,-2.1729817,-4.217291,-2.0657163,-7.1094527,1.9267101,-8.737822,3.3559222,-7.690563,-5.128354,-3.5885937,-10.86904,3.6399565,-1.5401466,-2.9316726
PASD:ava_images___300457,PASD,ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300457.png,test,19.066853,-20.879051,-45.379303,-19.684343,10.8596525,-0.8177545,19.455853,5.992698,5.361955,6.837207,-5.7728662,-12.161381,5.94633,1.0109682,0.6234633,8.77367,5.6065116,1.8618379,8.885733,1.6859343,-1.6540523,-14.237137,-2.7221804,-4.3209076,12.527224,5.3898644,-4.6097593,8.022471,-2.8994951,-4.4718556,24.958817,-0.007365972,0.36959463,10.372256,-5.7370257,-2.447137,-0.8930788,1.4774292,6.8573933,-13.231465,1.1004682,-11.361095,-7.841817,11.132773,6.378373,3.3279827,-0.9639689,8.227329,-3.4632664,6.327185
PASD:ava_images___300547,PASD,ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___300547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___300547.png,test,2.821518,-1.3945332,-7.84597,-2.671203,1.1391789,13.20359,-2.1187062,-4.516874,-8.055455,-7.1444144,0.37528324,7.3982162,8.478999,1.3012248,-2.9168525,2.986935,5.3429313,-6.6891637,2.1831317,-5.614607,9.17934,9.334799,12.736112,9.952077,-8.507947,-1.182842,-5.3216844,-14.642906,-5.756363,0.45478392,5.459984,9.534843,-4.0473986,5.2843857,-0.24437064,1.1430566,-2.717307,4.8288555,-0.088282585,8.033029,4.387993,-4.923125,-2.9461036,-6.427249,-1.6528609,-10.680533,1.9099978,-12.478713,2.3899164,0.65598506
PASD:ava_images___303595,PASD,ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___303595.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___303595.png,test,-24.90724,11.91474,12.356441,-1.938781,4.459919,5.2911944,-4.1945224,-4.651616,9.348726,-1.4255064,-6.179472,-4.2361507,-2.0784154,4.545073,-3.5256615,2.2096868,0.3049593,-4.325036,0.9678209,-2.610869,-2.4413693,2.814085,-8.005131,2.2250607,-1.648796,3.1948829,3.9273648,-9.322322,0.53446984,5.9413915,-1.4645727,4.924265,-2.039985,0.3823055,3.3107388,1.6744483,-0.73020893,-0.2649403,-0.46326494,2.2516444,3.8645883,5.240814,-3.0978317,-4.219092,-0.24110723,1.0964487,-0.14533436,2.4247437,-0.18849146,2.1544576
PASD:ava_images___304223,PASD,ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___304223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___304223.png,train,-18.226093,9.698518,-14.57311,-6.735907,1.2347203,-6.414358,-7.113343,8.642639,0.16084647,-8.985844,9.902483,-0.10859251,-6.522966,3.5583389,17.030172,-0.408525,-8.891992,12.589956,-0.2622218,4.0630245,1.5389683,-0.13934994,-15.430816,-2.2540221,0.33377385,-3.8476882,11.639381,1.4886981,4.68396,1.1072639,-3.6377897,-1.6418339,-0.8185071,-2.0572643,-1.3278742,-8.078391,3.570413,-2.9425676,-5.187865,-1.4233253,4.3208046,3.4358585,-0.7848364,-5.786803,-7.9196777,7.8454833,3.572235,-6.1759577,6.5389776,7.362755
PASD:ava_images___30548,PASD,ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___30548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___30548.png,train,-13.570906,0.26721382,7.9816427,0.8913655,-12.072439,2.8748999,-8.374369,-1.4952333,6.440883,1.9091244,-6.7149734,-6.4432817,3.7109423,0.49884003,-2.2735157,-1.6497726,-1.5940919,-2.7304156,6.00795,-5.616082,-3.3408813,7.501236,-12.917941,-5.6010466,-2.8000085,0.37494516,0.41916814,-2.1320176,1.3305112,6.7376237,-3.4139323,5.4519787,-0.9902952,5.80039,4.918877,5.3207974,-1.839015,0.55733305,3.1276183,-1.4589484,1.6022015,4.594362,-5.923689,0.4121722,5.7971525,5.3938994,-3.396058,0.3422408,0.113901615,0.532675
PASD:ava_images___306155,PASD,ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___306155.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___306155.png,train,15.943157,-18.383213,-29.698633,17.460417,-16.338675,16.826334,24.316477,1.8729405,23.890734,3.281785,13.718422,7.6821775,9.905696,-9.722675,21.752993,11.418407,-8.386524,-11.587845,18.67405,-9.68984,-41.3519,2.910787,-12.852294,3.4653218,-9.981973,18.330805,16.113894,3.2719474,-3.0534415,-27.344824,-0.7008879,0.98132217,-5.1697426,-29.15266,-6.2675786,-16.50361,-18.625927,-9.87232,-17.527277,19.41896,-0.04785037,-13.646327,18.61214,-8.984855,1.417252,14.944188,-20.286646,6.100665,-5.003974,-12.179145
PASD:ava_images___307463,PASD,ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___307463.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___307463.png,test,-14.862013,10.33646,-9.044709,-4.263258,3.3206766,1.1165324,1.4170437,-1.4028066,1.3988061,-1.2254761,1.3738811,-6.471104,-1.8275199,2.7399201,6.290727,1.0257587,-2.7775383,1.3050706,1.094818,1.9518983,-2.3212266,2.5982754,-8.341476,2.7866309,0.062155187,1.5472279,4.2018194,6.233939,5.6821103,-0.53877676,0.4613192,-2.4520845,0.97974426,1.8560057,-3.0971286,-1.1969492,2.7535357,-3.0936286,-1.3110805,1.1060823,-1.3349472,-1.26261,-0.81171954,-5.0274673,-0.41318297,5.6837773,3.2216096,-1.4288557,4.335559,1.8911824
PASD:ava_images___308188,PASD,ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308188.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308188.png,train,14.582115,-22.215569,-12.5255165,2.7683296,34.602802,18.409218,11.721161,5.964802,-5.561743,-18.187645,4.6714067,-4.5776243,2.049419,1.9205955,-4.556425,-1.266005,2.3071446,-7.5722046,-2.5265741,6.884063,1.9880488,2.8841593,-8.124713,-6.1363707,9.575003,8.183884,-11.703926,7.916614,-11.280708,-2.6444306,11.435894,-8.156252,16.101393,-2.5529857,-10.573918,3.109343,7.809542,15.529978,1.181638,-3.0444422,-2.355299,-0.8702574,7.090937,-8.470281,-4.096223,-7.09362,2.5738723,0.1388042,5.9199905,2.6763976
PASD:ava_images___308473,PASD,ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308473.png,test,-13.969396,-7.111473,8.407239,13.444868,11.08001,-1.3563213,7.095185,-0.50709057,-5.3576345,1.8016202,3.4355528,1.3698792,9.9670725,1.2008957,4.9086547,-1.2997417,4.956883,0.7575636,-9.410335,-10.78423,0.41430235,6.7486963,3.7235584,2.3917122,8.870729,-2.9406416,4.3543234,0.90290046,4.1056566,-2.2615414,0.77567935,-0.52456725,-0.1258471,2.8298466,-8.176549,1.4912779,-2.0547948,4.403845,-1.3928661,-2.5326684,-4.299984,4.6226597,-0.1214844,0.05471486,-0.12279856,1.5371399,8.570426,1.9886153,2.411571,2.2789617
PASD:ava_images___309160,PASD,ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309160.png,train,-10.584585,2.2179432,0.11502731,17.240578,5.880826,10.374203,-0.28842354,-9.085342,0.9546788,-0.29841018,-4.3227587,3.4906454,-4.4984336,4.2530646,-13.025903,-10.784911,7.9640217,6.6705766,-16.138683,2.1734345,-5.2995386,2.086124,-8.483164,3.3406482,-0.34345815,0.10056293,3.5998785,-1.590846,3.768732,3.7042298,0.53119683,-6.0995917,5.012188,-0.45339978,1.1473597,8.343916,-1.4793655,5.291215,-10.065001,2.5596948,8.650503,8.360671,-3.04036,-2.7274408,3.686132,7.798816,6.3027873,5.2086935,8.165993,4.69514
