sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
PASD:ava_images___954225,PASD,ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___954225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___954225.png,train,-0.09052679,-3.2607622,-0.40111336,1.8301604,1.0343937,0.3621456,1.2191398,0.03547062,-0.30896428,-0.95324725,1.5110272,0.68403596,0.89485556,1.3061669,-0.47155648,0.44998065,0.38092357,0.82811236,1.3359737,0.38264146,-0.41138703,-1.1714728,-0.45164067,-0.5070227,0.9832271
PASD:ava_images___955417,PASD,ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___955417.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___955417.png,train,-0.4634676,-1.9547272,-0.60779,-1.054484,0.76944447,0.5427478,-1.3106518,0.8951578,-0.1850236,-0.5567619,0.5904044,0.48109907,0.17475617,-0.55002344,0.915385,0.7035236,-0.6158973,0.23038313,0.8371615,0.36578956,0.41567418,0.12892947,-0.19735579,0.09261544,-0.30803695
PASD:ava_images___956661,PASD,ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___956661.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___956661.png,test,5.8563004,2.9753983,-3.6467392,0.17268908,-0.50400895,1.6556318,5.077483,4.347098,-1.0789268,2.4474108,-0.2848038,-0.06308666,-2.0684788,1.1498486,0.6419639,0.21326616,2.5106611,-0.35739627,2.7778902,-1.4057908,1.8595763,1.2791212,0.12769593,0.37428164,0.0031875279
PASD:ava_images___958275,PASD,ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___958275.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___958275.png,test,-0.06318943,-3.1309612,-0.6029906,0.5933152,0.83906776,0.68963414,-0.32632905,0.24243973,-0.105434984,-0.30329362,0.76597315,-0.40146658,-0.39132327,-0.21056141,0.48401287,0.1455451,-0.36715275,-0.12712045,0.19125897,-0.09074031,0.117431775,0.4482649,-0.003808731,0.15393765,-0.13915573
PASD:ava_images___95982,PASD,ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___95982.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___95982.png,test,4.7770267,0.7126043,1.1393032,3.7673888,-3.5362914,-2.9157386,-1.6994591,-1.3790798,-0.7988244,-0.3838427,0.60013413,0.65306026,1.2436781,-2.903208,-0.99025744,-2.9540162,-0.73991454,-3.195354,1.4050096,0.22497056,-2.7582648,-3.3005216,0.67868,0.85922956,-0.6874028
PASD:blur_dataset___motion0197,PASD,blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___motion0197.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___motion0197.png,test,-0.5483639,-2.5574815,0.65043527,1.2171032,1.1376886,-0.67493355,0.8676457,0.49108762,0.2989508,-0.98247594,1.5013844,0.5718269,-0.897019,-0.93338084,-1.231765,0.94126856,-1.018066,-1.9792966,0.40407,-0.2712506,1.367545,0.70872396,-0.3535213,0.104801014,1.0131915
PASD:blur_dataset___out_of_focus0394,PASD,blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0394.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0394.png,test,-1.9057277,-1.0278554,-0.8523454,-1.2570486,0.6250747,0.61588734,-0.38437372,-0.76700187,-1.9976547,0.014744375,0.6178604,1.1705801,-1.5399971,-0.3565818,0.72058225,0.56052744,0.67521954,-0.46851724,-1.207165,-0.007788051,-0.5457364,-0.40904617,0.30249155,-0.13997939,0.75792944
PASD:blur_dataset___out_of_focus0544,PASD,blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0544.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0544.png,train,-0.049797107,-1.3633541,0.97515243,2.1226308,0.36572257,-2.0032473,1.1321142,0.8027388,0.38128746,-2.518808,0.47579414,0.6476889,-1.7913611,1.7125112,0.7043895,-0.9781214,-0.6889819,-0.09405121,-1.2241368,0.65010494,0.8081287,1.294774,0.4409266,0.5661708,0.31538516
PASD:blur_dataset___out_of_focus0685,PASD,blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/blur_dataset___out_of_focus0685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/blur_dataset___out_of_focus0685.png,train,-1.6957898,-0.67211246,0.89589673,-2.3851333,-0.59222656,0.034281373,0.04006262,-1.5616418,-0.21526574,2.153478,-0.67005855,0.34341818,-1.7433431,0.8380208,-0.4687187,-0.0021533556,-0.21838537,-0.1795303,0.20705402,0.9299337,-0.5260763,-0.91598105,0.5938313,0.7492696,0.34963563
PASD:pristine_images___00329,PASD,pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00329.png,test,-3.9334075,3.53108,2.4377742,4.210123,0.5627434,-1.0522574,0.7679724,-0.13269702,2.092463,1.7279192,-1.1699162,0.888946,-0.84087,-0.8969094,-0.39804816,0.97516,-1.4937203,-2.9534745,2.372694,-0.80732334,1.131525,-0.39161038,-0.06068903,-1.5092361,0.2257218
PASD:pristine_images___00530,PASD,pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___00530.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___00530.png,test,-1.2539691,0.7054701,-1.0805916,-0.23477751,0.88535804,-0.78550637,-0.60948914,-0.23426083,0.20161647,1.5905051,1.2246985,-1.8853889,-0.35977456,-0.56101125,0.14346918,0.40232638,-0.28372306,0.2658578,-0.8332347,0.29005957,1.0605075,-0.61751056,-0.7814183,0.52108145,0.20284231
PASD:pristine_images___01138,PASD,pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01138.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01138.png,test,-1.4434055,0.53444743,4.1514535,0.05419612,2.1583142,-0.4907688,-1.3699422,1.7789114,0.16789871,2.3854308,0.70525724,-1.0468808,1.1099384,1.2825565,0.78866065,-1.058165,-0.23484871,2.0280097,0.45927408,0.9472664,0.43415314,1.2035178,0.74132663,0.8794606,-0.49393275
PASD:pristine_images___01409,PASD,pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___01409.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___01409.png,test,0.3923341,-1.1742747,2.3370607,-0.80355966,0.95814365,0.92015505,0.39013386,-0.6296686,-0.11521676,-0.06654888,-1.5967956,0.17568809,-0.67074037,-0.348373,-1.00002,1.016744,-0.86980796,0.88067985,-0.76416516,0.13560826,-0.46588206,-0.9461117,1.4601295,-1.335237,-1.0997956
PASD:pristine_images___03427,PASD,pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03427.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03427.png,test,3.1511762,-0.46154284,3.7106133,0.73134595,-1.759023,3.2180552,-0.9481154,1.3341256,0.2680102,0.55592996,-0.79729956,0.21458238,0.105998665,1.5849179,-0.3347115,-2.1385074,0.0752006,-0.2582301,-1.516117,-1.2541134,-0.40332586,0.06097862,-1.282192,1.05405,-0.5360616
PASD:pristine_images___03736,PASD,pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___03736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___03736.png,test,3.0161521,0.17357945,2.3993456,-0.08074689,1.1543941,1.0458558,-2.4808805,2.421346,0.5735031,-0.77228045,-1.7781034,0.58601445,1.5134416,-0.7913511,0.07314792,0.8973672,-1.0095335,-0.419957,-0.9057709,0.31964228,-0.77970463,-1.0802594,0.5131902,0.4109167,0.92156523
PASD:pristine_images___04323,PASD,pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/pristine_images___04323.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/pristine_images___04323.png,train,3.863039,0.7140782,1.2504363,2.9585876,-3.5966418,-4.3612714,-4.476253,0.63421,-1.5120862,0.43967986,1.8216202,2.0803602,2.6858513,-0.3124699,-0.19547361,-2.603834,-0.12562266,-0.24578372,-0.12686098,-0.5144153,0.24696678,-0.7785591,1.1422017,1.4690018,-0.032806337
PASD:voc_emotic_ava___AVA__124763,PASD,voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__124763.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__124763.png,train,-1.9376488,-2.2270672,-0.9709968,-1.630668,0.80421555,-0.83731616,-0.3906946,-0.2513324,-1.6396401,1.4869955,-0.43730265,1.242502,0.053177327,-0.69445497,1.3611279,-0.4059396,0.4225774,-0.47852445,-0.11245925,-0.5052734,0.6904711,0.6749595,-0.23078899,-0.2505527,0.1463885
PASD:voc_emotic_ava___AVA__416496,PASD,voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___AVA__416496.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___AVA__416496.png,test,-0.5196527,-0.8873069,-2.3136618,-1.8971606,-1.7371564,-2.625629,0.3265773,-0.8075696,2.6904638,-0.63033366,0.07638985,2.1859086,0.2522325,-0.4632973,0.77899677,0.62310225,-1.5660341,0.6524004,-0.24691516,-0.65545267,0.8777125,0.7006693,3.069687,2.4470701,-1.5001116
PASD:voc_emotic_ava___EMOTIC__95dq62n4pituo0usen,PASD,voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__95dq62n4pituo0usen.png,train,-5.6718745,3.2465065,1.0298963,3.2441845,1.7097058,-0.8805193,-0.3811351,0.47674522,-0.6905645,3.4871242,-0.24081188,-1.678803,-1.0202603,1.1805667,-0.19008315,2.0290518,-0.06459699,-1.2158915,0.44612482,-0.7646025,-0.5906331,0.24494472,2.5645642,-0.0023195744,-1.3464441
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000021223,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000021223.png,train,-3.794806,3.370468,4.327492,-0.05990261,2.766237,-2.0609488,-3.1406212,3.8540475,0.81491137,1.291058,0.78303236,1.088217,1.8366094,0.05628158,5.3149495,0.96207803,-0.1446652,2.6414704,3.3393588,0.6746183,0.9816805,1.79767,4.458898,1.5406265,1.4939506
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000023315,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000023315.png,test,-3.806132,1.0398233,2.3013768,-0.084136486,1.1180966,-2.8435555,-0.17316206,0.30828682,-0.94923264,3.4566014,-2.472926,-0.14896843,1.1853898,-0.19598323,-0.47720152,-0.95270175,0.27144095,-0.72066474,0.867098,0.807462,1.2455269,0.7592349,0.48032284,-0.43566883,-0.93455875
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000025549,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000025549.png,train,-0.055944823,0.75553083,1.5699077,0.6617322,0.9740077,-2.9380126,1.7148955,0.22747317,0.2916944,-1.8624167,-1.7106645,-0.10930118,-1.283328,-0.28816777,-0.709541,-0.8407966,-1.0838151,-2.0012326,0.10049837,0.23099406,0.38638866,-0.6734518,-1.1899273,2.611028,2.1050491
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000064350,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000064350.png,train,-2.5116138,2.0548947,3.5669312,0.21410984,2.3591866,-2.1638346,-4.102486,4.99435,0.46181303,1.7301298,-1.2138443,1.3654017,6.1611934,-0.5722126,5.9836683,-0.035758313,0.62929785,0.1555821,0.7148334,-1.089036,1.8749784,1.8724017,1.9739293,-1.7721502,3.7563155
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000065191,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000065191.png,train,-2.3395507,4.197194,10.371603,1.89037,0.87390375,-2.0784502,2.4340193,2.0226314,2.2340038,-0.6030162,-0.57371753,0.8645124,-0.56289136,-3.489492,0.7458527,-0.0055041127,1.0606784,0.21175501,-0.122874014,-3.0773833,-2.2785718,1.4752606,0.37061927,-1.4302908,0.77437526
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000120994,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000120994.png,test,0.9620566,-0.40890622,0.737078,1.1572275,1.3882096,-1.0192424,2.1088676,-0.40794677,0.3713544,-2.106579,-0.81320626,-1.2738638,-0.6338563,-1.3219535,-0.9364851,0.69217193,-1.5968158,-0.73286176,-0.7274246,-0.46028757,0.8066036,-0.313877,-0.20052792,1.0310321,0.60258955
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000121867,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000121867.png,train,0.0766831,0.7075529,3.1058202,4.729908,-0.6892453,-3.5892086,1.0459998,-0.033426046,0.49431765,-0.24956995,2.946078,3.245833,0.10774237,-2.6859305,-2.0299652,0.8818425,-2.0776315,-4.7074075,1.7414541,0.34942374,2.2407813,0.07231024,-1.0322828,0.4818974,-1.7435753
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000135626,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000135626.png,test,-2.0880687,1.592058,6.8602633,2.115894,0.70468915,-2.4401054,1.6972616,1.0399654,2.6399622,-1.1622874,0.40152758,2.5189397,-0.23322368,-2.3650894,3.441027,-1.1847088,0.59769833,2.4084842,0.17044413,-1.915382,-0.7323948,1.4137557,-0.6998182,-0.26903284,1.5192581
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000156776,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000156776.png,test,-2.0994895,0.8599832,6.0583906,-0.18506008,1.6388309,-0.5883962,0.054179624,0.2236397,-0.35602984,2.3154962,-0.1637646,-2.326246,-0.9150561,-0.9343682,-0.44578367,-0.8045536,1.442398,2.1627586,0.18884239,-0.5912171,-0.16137806,0.33621496,2.3626103,-1.127859,-1.4660184
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000158501,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000158501.png,test,-3.2451758,-0.008713007,1.5987496,0.49808484,1.8446431,-2.1916738,-1.8980546,1.3033401,-0.83752745,2.5207942,-0.9829598,0.7352533,0.24743837,-0.55101866,2.615755,-0.32574528,-0.19058633,2.477981,1.3896518,-0.38641357,2.2541704,-0.35236472,-0.34868696,0.9827082,0.5426243
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000160291,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000160291.png,train,0.49105567,-2.7625556,0.49397427,1.383394,0.7823323,0.24495953,0.3876145,0.6761539,-0.035655826,-0.63800424,0.14326727,-1.2957411,-0.8631438,-1.2095464,0.5835798,0.34693226,-0.9124721,-0.024141222,-0.7069267,0.48440868,0.27249846,0.58372617,-0.7757761,-0.029009655,0.9324767
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000167220,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000167220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000167220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000167220.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000167220.png,test,-1.5579401,-0.05755925,4.331401,-0.10522628,1.5437887,0.6214457,0.104815036,0.5162642,-0.2641332,1.6499641,-0.48456365,-1.3335108,-0.42279923,-0.10335171,0.17994484,-0.14223687,1.1104496,1.5932014,0.24279746,0.3271839,-0.04720188,0.30987412,1.904126,-0.6962166,-1.2050779
PASD:voc_emotic_ava___EMOTIC__COCO_train2014_000000179060,PASD,voc_emotic_ava___EMOTIC__COCO_train2014_000000179060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/voc_emotic_ava___EMOTIC__COCO_train2014_000000179060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/voc_emotic_ava___EMOTIC__COCO_train2014_000000179060.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/voc_emotic_ava___EMOTIC__COCO_train2014_000000179060.png,test,-1.3281248,0.012313843,3.6366258,2.9818044,0.16524339,-2.295599,1.7044706,-0.29556674,1.5476661,-0.089457,0.98240626,1.3267787,-0.5244131,-0.81888676,-0.59888333,0.6084763,-1.2222633,-2.9972012,2.0745323,-2.2014146,1.850184,0.13012013,-0.77006185,-0.43950218,0.44139478
