sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009
PASD:ava_images___308473,PASD,ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___308473.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___308473.png,test,-0.4412422,2.4565513,5.903595,-1.2054547,0.5698865,2.3738236,-0.16169399,-0.5392834,0.44180834,0.090562575
PASD:ava_images___309160,PASD,ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309160.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309160.png,train,-3.0818708,3.8854325,2.7078748,1.2738924,-2.8648508,-0.17570555,2.7172847,-4.9992313,-0.28900155,2.6044838
PASD:ava_images___309647,PASD,ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___309647.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___309647.png,train,-4.60536,2.204234,-2.863934,3.336576,0.114619255,1.2418485,-0.61326194,-1.198135,0.4181633,0.60687596
PASD:ava_images___31011,PASD,ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___31011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___31011.png,test,0.041169062,-3.2162526,-0.582109,0.7190994,0.81139,0.8021455,-0.13490331,0.1586383,0.03022644,-0.10872064
PASD:ava_images___311517,PASD,ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___311517.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___311517.png,test,0.9183295,-1.0226822,-2.1978798,-1.1335969,-4.6759577,0.34334248,2.2260885,2.96726,0.47417605,1.799614
PASD:ava_images___312547,PASD,ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___312547.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___312547.png,test,-2.1184201,2.4151561,-0.7923749,-4.257267,1.0265294,-0.39231598,-0.6500812,-0.8842201,-0.579772,-0.21134177
PASD:ava_images___314438,PASD,ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___314438.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___314438.png,train,-1.4928392,-0.8832245,-0.11786348,0.04110557,-0.66620153,1.0113366,2.400732,2.3089879,-0.9938128,1.0273863
PASD:ava_images___314957,PASD,ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___314957.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___314957.png,train,-0.93997437,-1.862663,-1.0021157,1.4434979,0.6145287,1.0224639,-0.11986494,-0.80504274,-0.4500999,-0.0030346587
PASD:ava_images___315025,PASD,ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315025.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315025.png,test,-1.6845957,0.008222818,-0.88633275,-3.5438185,0.5047451,0.33961064,-1.0048597,-0.6489061,-1.8675258,-0.7946672
PASD:ava_images___315052,PASD,ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315052.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315052.png,test,-4.626742,2.3475363,-0.22655976,2.7872424,1.3744705,-0.8250936,-0.311776,0.49301848,0.22080374,-0.51594824
PASD:ava_images___315721,PASD,ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315721.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315721.png,test,1.6548306,-2.1752105,1.6821008,0.750752,-0.20428818,1.8400508,-0.65006596,0.6894034,0.05264455,0.17998496
PASD:ava_images___315769,PASD,ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___315769.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___315769.png,train,-0.618435,-2.9371035,-1.0486696,-0.17634463,0.739001,0.26621056,-0.2760069,0.20690864,0.15468958,0.5428993
PASD:ava_images___318988,PASD,ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___318988.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___318988.png,train,-2.9254873,2.1928294,-1.025656,2.0672832,0.4644467,-1.4085363,-1.5807288,0.77924335,0.38008624,-0.2705493
PASD:ava_images___319616,PASD,ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___319616.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___319616.png,train,-2.8872406,4.6150675,2.789328,3.843625,-1.2520452,-3.9235616,4.9275565,2.8539321,1.0590469,-0.13403061
PASD:ava_images___319954,PASD,ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___319954.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___319954.png,train,-1.1385391,-2.403583,-0.55281967,1.0253601,1.2883351,-0.27755296,0.41476905,-0.38455793,-0.5131429,0.527414
PASD:ava_images___320685,PASD,ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___320685.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___320685.png,train,-4.4771457,2.0188367,0.8022664,3.6211777,1.3727174,-2.5076094,1.4532633,0.7191297,-0.4222329,0.055578217
PASD:ava_images___321817,PASD,ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___321817.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___321817.png,test,-2.2803028,1.1495726,1.7493668,2.1232824,0.6679202,-0.8894882,1.1742923,-0.06789753,0.74361897,-0.37264505
PASD:ava_images___321917,PASD,ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___321917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___321917.png,train,1.8726472,-0.7366965,0.10798615,1.0385152,-2.494464,3.214027,2.0307064,2.4944456,-1.336097,1.5788066
PASD:ava_images___322008,PASD,ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322008.png,test,-4.3269315,3.3003457,-1.3073684,1.7984482,-1.0558131,1.9135842,2.3351727,3.1702745,-1.225483,2.398529
PASD:ava_images___322114,PASD,ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322114.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322114.png,test,-1.0369773,-1.3190194,0.9020352,-1.294231,0.274006,0.7297799,0.6743756,-0.46431735,-2.0246692,0.0030958466
PASD:ava_images___322638,PASD,ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322638.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322638.png,train,5.7614875,2.8375661,-2.6013248,-1.0895566,6.1093554,-0.13358617,2.8726192,-2.7499604,2.221563,2.526587
PASD:ava_images___32268,PASD,ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___32268.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___32268.png,test,3.5504239,0.6240969,3.0732474,1.1782262,-1.6468558,0.0062053204,-1.3896558,-0.15213838,0.75037134,-0.20077807
PASD:ava_images___322882,PASD,ava_images___322882.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322882.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322882.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322882.png,test,-1.0722407,-1.21584,-0.24394286,-0.95189595,-0.6658271,1.8487092,1.972919,2.2957003,-2.2647307,1.3942848
PASD:ava_images___322953,PASD,ava_images___322953.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___322953.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___322953.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___322953.png,train,0.3976688,-2.7137172,0.8155392,1.0571715,0.1940217,0.8502703,0.5232292,-0.3269426,-0.6286275,-0.10874989
PASD:ava_images___324264,PASD,ava_images___324264.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___324264.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___324264.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___324264.png,test,-4.8782907,3.9321496,1.4154553,0.9372384,0.5606395,-1.7235659,-0.32684028,-0.329745,0.33422565,0.26114294
PASD:ava_images___327352,PASD,ava_images___327352.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___327352.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___327352.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___327352.png,test,0.5768651,0.03499937,2.710817,-0.815982,1.4463085,0.31698924,-0.42656454,1.0274483,0.24024609,-1.6868804
PASD:ava_images___328522,PASD,ava_images___328522.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___328522.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___328522.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___328522.png,train,0.5512046,-2.5193095,-0.3299262,0.4378017,1.2934868,0.9079633,0.09793803,0.19277151,-0.1334485,-0.34186387
PASD:ava_images___328795,PASD,ava_images___328795.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___328795.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___328795.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___328795.png,train,-0.31068495,-3.0326579,-0.5006884,0.5585015,0.8802211,0.78902745,0.02351442,0.068969235,-0.37694088,0.087043315
PASD:ava_images___329961,PASD,ava_images___329961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___329961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___329961.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___329961.png,train,3.1122591,1.2737277,1.3865893,-1.9811498,0.263884,4.5132675,-0.81363046,6.3716407,-0.14354503,0.12701932
PASD:ava_images___330952,PASD,ava_images___330952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___330952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___330952.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___330952.png,test,0.86628556,1.2673934,-1.2986963,-1.749777,-1.2958071,0.66327584,-1.0274985,-0.7331487,-0.27096906,-2.9807825
PASD:ava_images___331069,PASD,ava_images___331069.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___331069.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___331069.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___331069.png,test,-2.284039,-0.6662276,-0.5092771,-1.5833167,0.6119063,-0.26536024,-0.059831835,-0.8593242,-2.0092168,-0.0045794826
PASD:ava_images___331389,PASD,ava_images___331389.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___331389.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___331389.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___331389.png,train,1.5205543,-0.5168476,2.157117,0.6030777,-2.1079245,0.8920859,0.8170212,-2.2293227,-0.36332348,0.5664819
PASD:ava_images___332205,PASD,ava_images___332205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___332205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___332205.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___332205.png,train,-1.3856784,0.9194467,-2.031192,-2.9357176,-0.33884245,0.8182849,-0.3829999,-0.62206435,-0.8576681,-1.8399152
PASD:ava_images___3329,PASD,ava_images___3329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___3329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___3329.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___3329.png,test,-0.99834436,-2.5880094,-2.6996837,-2.8315096,-2.210694,-2.4642515,-2.2015417,1.3768129,7.155566,3.287892
PASD:ava_images___336010,PASD,ava_images___336010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___336010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___336010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___336010.png,test,-1.4981765,2.0502326,2.9014387,-3.4100475,-0.062118113,-0.56607676,0.05821249,0.15400763,-0.9463446,-2.1564944
PASD:ava_images___337520,PASD,ava_images___337520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___337520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___337520.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___337520.png,test,-0.07181645,-1.1266925,0.06137812,-0.07378024,0.2507202,-0.8628601,1.1298189,-1.260425,-0.4519769,-2.398553
PASD:ava_images___338794,PASD,ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___338794.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___338794.png,test,0.64126444,0.5282657,1.9133036,-0.4081806,-2.9203002,-0.6148453,1.1197495,-3.2363539,1.2858174,0.37614736
PASD:ava_images___339633,PASD,ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___339633.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___339633.png,train,2.3628964,0.043420553,-0.8457906,0.3872914,-2.7139788,3.4440184,3.535739,3.826964,-1.6772965,1.908058
PASD:ava_images___340828,PASD,ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___340828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___340828.png,test,-1.5225046,2.435116,7.5058517,2.55309,-0.40571338,-1.2601918,1.5218327,0.75005317,1.6500177,-1.2972473
PASD:ava_images___34272,PASD,ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___34272.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___34272.png,train,0.4269647,-1.3760164,1.5500429,1.0104411,0.21987122,-1.1492184,0.7012942,-0.24912092,-0.575078,-0.67283446
PASD:ava_images___344259,PASD,ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___344259.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___344259.png,test,0.37536684,-1.065891,0.11799127,0.26273036,-1.1503127,-2.1428165,0.03687699,-0.525646,0.74533963,-0.76316166
PASD:ava_images___3446,PASD,ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___3446.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___3446.png,train,4.380451,1.4950078,-1.7476101,-0.059944928,2.2114685,0.24341327,-1.0049399,1.4032291,-0.5636055,-0.4683627
PASD:ava_images___347147,PASD,ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___347147.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___347147.png,test,8.882702,6.007509,-1.85093,0.68585426,-0.71197027,-1.5636371,-1.8864577,0.25397494,-0.96892077,0.1524015
PASD:ava_images___347502,PASD,ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___347502.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___347502.png,test,-0.16117878,-2.3577304,0.8120623,1.3016498,1.3376304,-0.38164783,0.9256601,0.4016207,-0.017399013,-0.95939076
PASD:ava_images___350711,PASD,ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___350711.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___350711.png,test,-1.0976793,-0.64729524,0.409023,-0.9390664,0.32033777,-0.12957907,0.111016214,-0.4500658,-1.0962971,0.30027312
PASD:ava_images___353472,PASD,ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___353472.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___353472.png,train,-5.185538,3.831609,-3.8700352,4.163718,1.1226304,3.752297,-3.1209884,-0.9109191,1.4361397,-1.2025368
PASD:ava_images___353739,PASD,ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___353739.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___353739.png,test,-1.2698513,-1.3611927,-0.30455396,-0.3645463,1.1762934,0.05809748,0.029393435,0.23276062,-0.34618384,-0.6828423
PASD:ava_images___354665,PASD,ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___354665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___354665.png,train,0.5635929,2.1976306,0.5020307,-3.585682,0.912092,-0.21683943,-0.6771206,-1.5146712,-0.8236107,-0.8839136
