sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
SUPIR:ava_images___722134,SUPIR,ava_images___722134.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___722134.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___722134.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___722134.png,test,0.3729987,-2.7309237,-0.72544664,0.7222609,-0.07413411,0.09150016,-0.2948902,0.26183435,0.3885988,0.056996174,0.43299413,0.029728591,-0.13311037,0.08481644,0.7889496,-0.14231029,0.17857733,-0.39018735,-0.037259236,-0.36524433,-0.048715405,0.10361642,0.17727213,0.21728568,-0.36322245,0.11820701,0.032312453,-0.058465272,-0.26942623,-0.09217964,0.18631795,0.62454176,0.3895312,0.078855366,0.2214534,0.3275614,-0.48505712,0.5685191,-0.12275342,-0.2229055,-0.29100645,0.26270965,-0.14399427,-0.37180424,-0.6032164,0.023772605,-0.47366726,-0.09143107,-0.27676415,-0.10461023,-0.5082067,-0.13824737,-0.035642356,-0.02991942,-0.28374583,0.0053647747,-0.35600013,0.09539933,0.036309242,-0.10590916,-0.12952219,0.3113075,-0.109950304,0.38337398,-0.27215514,-0.018655203,0.21343529,-0.090043634,-0.24518853,0.49271595,0.08905313,-0.26433313,0.0012982488,0.13376245,-0.06309225
SUPIR:ava_images___72226,SUPIR,ava_images___72226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___72226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___72226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___72226.png,train,-1.6666691,-1.3223498,-0.036200225,-2.5206065,0.36546794,0.13745064,-0.44635168,-0.83592904,-2.125,-0.5091153,-0.7895116,1.4788146,-1.391597,0.14127229,0.3505733,0.31245887,0.82402134,-1.2757992,-0.23288181,0.49399143,-0.3799526,-0.40722668,0.49185088,-0.90671164,0.6949848,-1.366848,-0.034398377,1.3179574,1.7005796,-1.1722205,-0.9656109,-0.56407154,0.32484365,-0.039454862,-1.028567,-1.0144664,-0.19299415,1.2946267,0.64856136,-0.54025024,0.13365315,-0.39716935,-0.25040027,1.0438565,0.10929367,-0.34484124,0.21872537,-0.6859492,-1.6995505,0.7485085,0.82930154,-0.58773386,1.6253306,1.1827878,1.244074,1.2492808,0.4366784,0.097063,-0.60808253,0.8220577,1.3233904,0.82212317,-0.56820554,-1.1543119,-0.8474636,-0.03313034,-0.6635163,-0.8076943,-0.53280723,-0.82415634,-0.1960308,-2.0842912,0.025306195,0.2661575,0.24447116
SUPIR:ava_images___723066,SUPIR,ava_images___723066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___723066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___723066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___723066.png,test,0.97302735,1.2593334,0.027115941,1.3046514,-0.92553216,-0.8300034,3.6914508,0.8133428,0.02539897,-2.1380472,-0.30040377,-0.28419572,-0.0965229,-2.1008189,-1.5299819,1.9291751,-2.8401294,0.77949095,-1.1540148,-0.36817545,2.3765218,0.015550762,-1.0186588,0.55128276,-0.2748197,-0.40304735,0.1736494,0.1859703,-0.0001514107,-1.4197733,-0.83716786,-0.8868048,0.92617613,0.49560905,0.85529804,-1.342266,0.37100762,-1.562253,-0.20015356,2.0675554,0.71327573,-0.13620675,0.6613957,-0.92620313,1.0701723,0.22779454,0.0057946295,1.0194942,0.09248373,-0.5387425,-0.058322497,-0.2037353,0.6644488,-0.07062187,-0.26437402,-0.7756237,-0.103920415,-0.94182444,0.268087,-0.29879764,1.2147232,-0.9454167,0.33674672,2.268594,-0.620918,0.7586157,-1.152418,-0.25589842,0.5255569,-0.55465513,0.7234606,-0.17419806,1.6352518,-0.7480085,1.1600924
SUPIR:ava_images___72503,SUPIR,ava_images___72503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___72503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___72503.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___72503.png,train,-1.6803025,2.7957222,-2.926435,-4.9013453,-5.5732565,2.052871,4.7986164,5.2358055,-0.9173845,0.0053368583,0.45930424,0.67089623,2.5654893,1.3738544,-1.6456299,-2.42018,-0.9815675,-0.29769456,-0.35362014,-1.2267457,-0.1561552,1.126456,0.8931185,0.30094767,-0.33931497,-2.2205038,-0.37300885,1.0602739,1.5533366,-0.24866277,0.21829721,-1.0308553,0.8668348,1.121315,0.31394956,-0.21709871,0.46158946,-0.48698166,0.63828415,-0.45974,0.18023418,1.5913516,-2.3866138,1.028362,-2.056678,0.46334958,-0.94785607,-0.8011556,-0.15250209,1.0416337,0.51841974,0.30002236,2.0270088,0.6941686,-1.2221012,-0.7899331,-0.6060401,-0.11407796,1.2355069,1.4752439,-1.3759425,-0.795218,-0.5384056,0.022971101,-0.90807533,-1.2003381,0.05928442,-0.2539242,-1.1261362,-0.11519496,-0.57734543,0.2236383,-0.8177345,0.4267219,0.52072716
SUPIR:ava_images___726071,SUPIR,ava_images___726071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___726071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___726071.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___726071.png,train,-4.3985353,3.2728279,-2.7331207,3.5007534,-0.5693684,0.8382602,-0.5605184,1.4707897,1.5834764,0.8433987,-1.7836988,0.7343696,-0.7510304,-0.70741045,-1.3387556,-0.5246197,-0.30042028,-0.6347344,1.3130244,0.58982617,1.2059523,-0.30201918,-0.51685584,-0.49356782,-0.6849116,-0.18723062,0.15497774,-0.5342046,-0.78988445,0.18510489,0.2606452,-0.13989013,0.07072395,0.55976856,-0.26798177,1.558482,-0.29450047,1.0568553,-0.37850907,-0.9152464,-0.15069857,0.32720348,-0.35194555,0.40527862,0.3242587,-0.061546415,-0.033541128,0.7875779,-0.24157834,-0.38535672,-0.020749778,-0.331055,0.12141781,-0.97342324,-0.53515196,0.27829963,0.16096681,0.3835186,-0.18967345,0.13981569,0.40235025,-0.32008845,0.034659892,-0.033096,0.16584754,-0.11503299,-0.33411703,0.50038123,-0.6649017,0.15502082,-0.99221176,0.14019698,-0.43148255,-0.09804493,-0.1334208
SUPIR:ava_images___726538,SUPIR,ava_images___726538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___726538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___726538.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___726538.png,train,-4.682941,3.060672,-2.1929867,-0.33407974,-0.6973837,-1.869687,0.11976951,-1.0968751,0.28439033,-1.788636,-2.0663712,1.068131,0.90853614,0.85649145,0.4477148,-1.6557527,0.15457591,0.72176886,-0.3506756,-0.40165257,0.3787978,-0.2556548,-1.1414186,0.5281233,0.8087266,1.0217203,0.7913483,-1.8360536,0.05402127,-0.5712754,1.2413597,-0.23511925,0.7265585,-0.34551477,0.18949541,-0.38053837,-0.9451666,-0.006263286,-0.60811514,-0.77754784,-0.77332455,-0.016724586,0.5042245,-1.9539411,-0.06089586,-1.1661752,-1.6980195,-0.074753016,-0.2602782,-0.9315782,0.56069136,-0.27421924,1.1669792,0.21149373,-1.2093902,-0.14177653,0.07572599,1.7430077,1.1098449,-0.83247805,-1.3678745,-0.7497308,-0.5674385,0.4440959,0.028040469,-0.3229256,-0.29747513,0.628003,0.51221406,-0.9130923,-0.032639712,-0.094794475,0.392067,0.092496656,-0.75895226
SUPIR:ava_images___727011,SUPIR,ava_images___727011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___727011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___727011.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___727011.png,train,-0.23388782,-3.1633008,-0.71390307,1.2314543,0.6617806,0.27194917,0.33766022,-0.21350649,0.018109888,-0.4295681,0.17203742,0.25597578,0.38324517,0.33015883,0.074976265,0.4956989,-0.103222236,0.60645056,-0.11369383,0.1161547,0.02744706,0.79993325,0.22177947,0.1630101,-0.01716857,0.20188166,-0.12335026,0.07094854,0.31468853,-0.37126058,0.4995358,4.0739775e-05,-0.18987532,-0.42025054,0.23319462,0.020217363,-0.011416346,0.46240872,0.07770721,0.06292331,-0.444062,0.43519416,-0.6197841,-0.5027069,-0.119724035,0.0527111,-0.16403094,-0.030231219,-0.09681395,-0.068604484,0.31553912,0.013705552,-0.27978888,-0.32568672,-0.13580571,0.11278351,0.6652344,0.22418693,-0.63763165,0.13792574,0.036957964,0.031760782,0.14345437,0.27676743,0.48009825,0.35070637,0.0030007362,-0.37904522,-0.05415607,0.2168675,-0.28085092,0.06775202,-0.19110589,0.1693941,-0.08716713
SUPIR:ava_images___73310,SUPIR,ava_images___73310.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___73310.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___73310.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___73310.png,test,0.26403582,-1.6319419,-1.2000048,0.27125725,-1.8777676,0.08242315,0.58159953,-2.1961582,1.082122,-0.31867883,-1.0534441,-0.9989527,0.4147951,0.12850629,1.3826079,-0.1435886,-0.626426,-1.2035,0.21173665,0.43366665,-0.067268856,0.2414767,0.9604196,1.9224894,0.4725635,-0.076028235,0.044068098,-0.13633114,0.8680918,-0.12643768,-1.3144002,1.0189599,0.11369857,-0.4116571,0.33805767,-0.022119604,0.50445336,0.25188935,-0.4440743,0.056252565,0.036778495,-0.45856196,-0.053498607,0.4788076,-0.20840767,-0.22554396,0.043901846,0.14477023,-0.5050256,-1.0477449,-0.3516647,0.08026259,-0.11064916,-1.029067,-0.8160666,-1.0916878,-0.8533721,1.2906959,1.071475,0.22794291,0.8638228,-0.14135171,-0.020553783,0.17291477,0.5657812,0.4663117,0.7144158,-0.4233963,-0.6290017,0.6702057,0.64071023,-0.74153304,1.1338049,0.11769577,-0.6869507
SUPIR:ava_images___734618,SUPIR,ava_images___734618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___734618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___734618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___734618.png,test,-0.11468976,-3.0237122,-1.1413367,-0.16235888,-0.29929787,-0.21226048,-0.4735489,0.39055943,2.062507,-0.16714567,0.7013579,-0.18209547,-0.64982843,-0.5718061,-0.1883015,0.35086527,0.52702487,-0.19302012,-0.3504202,-0.4026189,-0.1378839,-0.27578467,0.64892286,-0.36374637,-0.46750614,0.5315664,-0.18814504,1.0956454,0.22251038,0.25014365,0.23753965,0.304421,0.293006,-0.26536942,0.14760253,-0.2732743,-0.05521986,0.6355698,-0.3724116,-0.08144191,0.25672668,-0.6161221,0.046090744,0.63978124,0.2052556,-0.58891183,0.06201254,0.18493894,0.15338472,0.122239634,0.0116648525,-0.46735495,0.30769068,0.0370609,-0.48526624,0.25134057,-0.74907625,-0.49571663,-0.5343058,0.4299985,0.71497715,0.10087222,-0.21974683,0.21737455,0.11721131,0.561761,0.32324418,0.1941132,0.22254565,-0.18157682,0.20481989,-0.12528107,-0.21230887,-0.09122328,-0.047969617
SUPIR:ava_images___73642,SUPIR,ava_images___73642.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___73642.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___73642.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___73642.png,train,-0.29292172,-2.3985734,-0.11701554,0.12196338,-0.061537743,0.7717861,0.56607485,-1.1893948,-0.065376386,0.096101195,-0.047755778,-0.008256555,-0.21444151,-0.10272708,0.9859754,0.5956848,-0.43514475,-0.40343955,0.01430098,0.47089332,0.24049842,-0.16600913,0.4086696,-0.18984681,0.21931194,0.74077475,0.26564276,0.24959007,0.19869804,-0.5150677,0.34457195,0.27075365,-0.4567779,0.7991977,0.11590564,0.08057918,-0.11020312,0.17497602,-0.5627805,-0.07644957,-0.021173388,-0.045108885,0.08697607,0.2718302,-0.37198636,0.9376046,-0.21470286,-0.79754347,-0.1949245,-0.76798785,-0.07555165,0.17437236,-0.14625442,-0.014304612,-0.04986936,0.25736976,-0.36570856,-0.37981355,0.33222672,0.17385733,0.24182002,-0.5844399,0.12036538,-0.45531082,-0.22505715,-0.19663444,0.3991357,0.10896366,-0.34099537,0.25230455,0.2518599,0.38631442,0.25383967,0.1337353,-0.01822082
SUPIR:ava_images___737450,SUPIR,ava_images___737450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___737450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___737450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___737450.png,train,-0.4779307,-3.225085,-0.9747467,0.42890176,0.6494578,0.38793087,-0.25328165,0.41866902,0.36837578,0.6206766,0.25228754,-0.27968043,-0.020377874,-0.4531536,1.0499989,0.06401238,0.21051228,-0.19776723,-0.22135511,0.023519233,0.16106181,0.39849448,-0.19975746,-0.29598227,-0.13689068,-0.037379906,0.42675158,-0.67655516,-0.27387792,0.118420556,0.32481605,0.2121219,-0.55822897,0.43874353,-0.1369088,-0.613999,-0.38720357,0.17562868,-0.36512706,0.014383245,-0.057881057,-0.039150268,-0.29911253,0.22269374,0.0998622,-0.2713226,0.16438507,-0.23454037,-0.4253418,-0.6256601,0.22306468,-0.05303792,-0.14404613,-0.14150691,-0.32006136,0.13060537,0.27729285,0.2400721,-0.37215325,0.5184001,-0.025023803,-0.1881945,-0.16606927,0.010745056,-0.4222256,0.25373873,-0.7565609,-0.45748743,0.3286217,-0.3661756,-0.2586893,-0.026179574,0.118167,0.3349003,0.14498329
SUPIR:ava_images___738618,SUPIR,ava_images___738618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___738618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___738618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___738618.png,train,0.623681,-2.1070852,-0.72330695,0.32180303,0.42097655,-0.028111577,0.62174684,-0.2803208,-0.032794863,-1.1633722,-1.1874495,-0.64202076,0.7862769,-0.19699985,-0.56405455,0.6439172,-0.92011833,0.6500609,-0.54800826,-0.8485445,0.38945413,0.49700305,0.8301491,-0.11013899,-0.31744716,0.8472721,0.573087,-0.16182828,-0.10687019,-0.40995055,-0.42205444,-0.60841954,-0.729759,-0.112758234,0.1590538,0.9512572,-0.83091503,0.26937056,0.7797762,0.3712388,-0.8749596,0.084834844,-0.31792504,-1.7400715,-0.38065204,0.4754941,-0.06805152,0.19839448,0.65793836,0.33686328,0.04393059,0.31774008,-0.1307521,0.12173879,0.92789817,1.1807789,0.25972944,-0.38706893,0.08293368,0.00022111088,-0.3335824,0.43028787,0.022861108,0.47467715,-0.019388974,0.3855346,-0.36459222,0.03018666,-0.111682504,0.19065897,-0.49754465,0.7293039,0.04522705,-0.46125895,0.33531564
SUPIR:ava_images___739719,SUPIR,ava_images___739719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___739719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___739719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___739719.png,train,-0.46784747,0.70566154,0.4069993,-3.6372771,0.5536687,0.34910566,-2.3634856,0.32451585,-0.7919788,-1.3911514,0.5076116,-0.58779836,-0.510634,-0.16321972,0.1465958,0.19912086,0.046764463,0.43656275,2.002204,-0.5502688,-0.23455769,0.39863148,-2.2029333,0.99891853,0.7099044,-0.55146974,0.7652631,-0.41736767,0.57055527,0.39158177,-0.72732353,-1.4944875,0.0531922,-0.064283624,-1.2611849,-0.33157694,-0.8570869,0.92373085,0.6396837,0.28963736,-0.66947454,-0.205846,-0.3535987,0.6664321,-0.72312534,1.538854,0.57533306,0.055514485,-1.4891425,-0.244979,0.4496646,0.57022345,0.10955305,0.38113415,-0.11575794,-1.1731663,0.6373605,0.2622993,0.37881303,1.0439954,-0.02723828,0.42637166,0.4994944,0.4835081,0.16869783,0.64068663,-0.58613014,-0.4356918,0.35011876,-0.011412084,-0.2848738,1.3938257,-0.3427698,0.2991037,-1.7125444
SUPIR:ava_images___740107,SUPIR,ava_images___740107.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___740107.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___740107.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___740107.png,test,-1.428496,2.079066,-2.2866101,-4.8459015,-3.1545694,3.0448337,1.5205889,4.8027115,-2.0889347,-0.43877506,0.19707602,-0.46021712,-0.20204274,-1.6225753,0.10144943,0.37573063,-2.7667577,1.4974066,2.9901533,-0.9629921,-0.8808702,-0.04126239,-2.768221,-0.36444318,-0.8728546,-0.7089951,-0.19953108,0.36230516,-0.020965204,0.24996816,0.7112619,-0.9816669,-0.005384892,-0.63585544,-1.478085,-0.813246,0.75928074,-0.6006403,-0.62904215,1.0829606,0.4309224,0.69010437,-0.30731043,0.43095413,-0.60190284,1.0603004,0.11080487,-0.05933667,-0.97387373,-0.28271228,-0.49084175,-0.13654691,-0.20543218,-0.32253322,-0.1521923,-1.0394723,0.600462,0.58393097,0.6061455,-0.40342546,0.68363607,-0.14669874,0.16287255,-0.058317408,1.0051417,-0.20923051,-0.35394242,0.84257007,0.3105358,-0.9628672,-0.58438075,0.37452242,0.22788623,-0.46531746,0.24678484
SUPIR:ava_images___740353,SUPIR,ava_images___740353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___740353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___740353.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___740353.png,test,-1.8213221,0.28677535,-0.99764,-2.9530625,-1.7518003,1.8613532,1.9148974,1.3588718,-2.6240296,0.69727415,0.4691492,1.5655677,-1.2035263,-0.8193814,0.7071793,0.95326674,-0.0035045594,0.0455814,-0.23143917,1.0137517,-0.4434669,-0.25620127,0.76437664,0.22650643,0.42083412,-0.23286352,-0.32182187,1.0560012,0.44828975,-0.5164398,0.46271724,-0.91255176,0.20863527,0.45544463,-0.12019998,-0.055472665,0.73051554,0.7140631,0.06455328,-0.15107208,0.5349849,-0.7266594,-0.08510398,-0.01865245,-0.031750113,0.7355889,0.6183737,-1.3097173,0.15445659,-1.4860708,-0.05802182,-0.20327845,0.4468572,0.5397001,0.9773289,-0.14700831,-0.21505076,-0.24655384,0.18894847,0.3568909,0.9879069,-0.19271912,-0.18108653,-0.5567756,0.28176266,0.3433746,0.21772882,-0.030111216,-0.43384066,-0.29622477,0.11324018,-0.58448917,0.37031674,0.074501894,0.22818077
SUPIR:ava_images___740780,SUPIR,ava_images___740780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___740780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___740780.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___740780.png,train,-0.7962333,-0.15769362,-1.0327961,-3.6203356,0.7918608,1.0460758,-1.7982435,-0.966648,0.38922763,0.2002905,0.9625375,1.8655963,1.3400376,0.47908717,0.5566591,-1.0189844,-1.2340214,-1.2944758,1.1716485,2.2370937,-0.7991885,1.7043871,-1.6011156,-1.1126412,1.0435603,0.063448824,-0.43260795,0.8271489,-0.5125155,-1.8895472,0.262827,1.1205555,0.043261826,-1.1539549,0.053358704,0.16435955,-0.3336164,-1.2274067,1.1838676,-1.3025433,0.46017855,0.23770627,0.27762285,-2.3936908,-0.1774669,-0.19683108,0.48592412,0.625993,-0.7259294,0.14541702,0.5363315,-0.8689571,-0.36857292,0.16626309,0.35060903,-1.0254335,1.1560246,-1.1552444,-0.9514917,0.150017,0.65787566,-0.6709417,-0.3150159,0.045827925,0.3562892,1.3757735,-0.33321485,0.7608246,-1.2236822,-0.28532112,0.3731089,-0.6992941,-1.6250614,-0.41068575,-0.23784176
SUPIR:ava_images___742031,SUPIR,ava_images___742031.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___742031.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___742031.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___742031.png,test,-0.4744789,-2.2910562,-0.6033772,-0.2663498,0.10366613,-0.88627803,-0.88262343,0.75240445,0.21858096,1.2957797,-0.5364173,0.053449452,0.084707975,-0.3217203,0.5712764,-0.2771901,0.6521957,0.2072964,0.15499112,-0.32120368,0.30296612,-0.35050064,0.416418,0.4873966,-0.28025207,-0.12093269,0.3112194,-1.2736418,-0.18196301,0.48255533,0.18840031,-0.17394188,-0.50753903,0.7308921,-0.48866406,-0.87685454,-0.3137943,0.56768817,0.00058390945,0.6228659,0.2705772,0.501603,-0.2639933,0.2635658,-0.13699195,-0.12727089,-0.20791797,0.8516856,0.52224946,-0.61020714,-0.15622944,-0.10646262,0.20970635,0.21977046,-0.42992547,0.036484838,-0.44063947,0.20542213,-0.37428853,0.25155678,-0.05948633,0.60326016,-0.0050341487,-0.075505674,0.06310573,0.37606707,-0.4532456,0.20635092,0.038445543,0.261271,0.3563606,0.36575317,0.2623571,-0.11493372,0.03790617
SUPIR:ava_images___74222,SUPIR,ava_images___74222.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___74222.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___74222.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___74222.png,test,-2.0387614,-0.035782814,0.60479766,-2.3207183,-1.7762103,-0.3154831,1.2335863,-3.0249817,-1.4982455,0.9619896,-1.991457,1.6779182,-0.21392705,0.2139724,0.876071,-0.118312925,0.26126698,-0.4089784,-0.14816248,0.31002292,-0.84347534,-0.515261,1.2587475,0.23625039,0.81418663,0.9871972,-0.18594748,-0.45357224,0.55422395,0.24952836,0.3322343,1.4090953,-0.69013137,1.6683707,0.8129704,0.12725912,-0.15041928,1.1819863,-1.0916,1.0774767,-0.2295356,-0.39492077,0.70906264,-0.15036061,-0.33718273,0.4525721,-0.9092914,-1.4332813,0.06605098,-1.8555543,-0.57747513,0.2430342,-0.7321397,-0.65990883,-0.38046753,-0.16738693,-0.18744393,-0.06216135,-0.1918326,0.27540678,0.45828027,0.4460025,0.21035701,-0.09605865,0.1732646,-0.42978927,-0.058685333,0.63445,0.012360055,0.2717952,-0.31154147,0.9316425,-0.16388221,0.70939153,-0.6811315
SUPIR:ava_images___743325,SUPIR,ava_images___743325.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___743325.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___743325.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___743325.png,train,0.1389166,-2.8956714,-0.57810736,1.1368077,0.8752983,0.70804536,0.011065826,-0.14226906,-0.19398177,-0.29906774,0.55002993,-0.14135179,0.008580148,0.15076612,0.2918194,0.3211065,-0.08577913,0.31930295,-0.039910812,-0.10446961,-0.019155972,0.6099693,0.245135,-0.01820232,-0.16348761,0.1516914,0.045060456,0.1576245,0.30130494,-0.15379088,0.23746842,0.18950516,-0.32225436,0.028555915,0.2393421,-0.17681655,-0.119966194,0.28494513,0.12991363,0.06606029,-0.18747894,-0.090114,-0.28343716,-0.038382616,0.48151088,0.2466181,-0.43885368,-0.06007085,-0.60073256,-0.18374398,0.1039733,-0.16812481,-0.0048830565,-0.2637654,-0.40578136,-0.19945271,0.108523324,0.23486844,-0.017193824,-0.01749093,0.03920743,-0.57240367,-0.031576723,-0.019887686,-0.50581264,-0.024264045,0.3409602,-0.23640317,0.37785372,-0.17870016,0.059426695,-0.26447785,0.10322748,0.15164843,0.047600653
