sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
SUPIR:1024x768___7229767436,SUPIR,1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7229767436.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7229767436.png,train,5.8629875,-6.6918297,-7.263361,56.10607,-31.687235,8.212757,-23.330704,0.91896874,-20.967983,-8.556654,23.044231,26.335411,-8.837475,4.8658223,-1.1766596,-23.049294,-43.13106,6.939388,11.764191,3.0030673,-15.378923,1.509048,19.124424,-48.713398,-12.2443905
SUPIR:1024x768___7892635308,SUPIR,1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7892635308.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7892635308.png,train,12.595402,-29.092667,2.0825655,35.386406,-48.932682,-2.320341,-4.6708417,-4.5806727,1.0912209,13.957595,0.95753837,10.322757,10.782885,-9.841862,-1.4878874,-12.955808,24.495796,9.561655,-16.983164,-27.630962,5.048708,-16.402977,13.829533,15.270965,13.752847
SUPIR:1024x768___7971560974,SUPIR,1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___7971560974.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___7971560974.png,train,-12.002649,-19.279003,0.025453687,29.757853,-6.1459627,-22.640013,-0.42331076,3.3563364,3.4535165,21.38684,-13.903759,10.429753,5.944382,16.839848,3.1582513,-19.656837,2.9486644,14.667965,-21.523314,-14.860934,-11.009408,-2.884746,-5.243166,-23.736166,1.8994513
SUPIR:1024x768___8072879274,SUPIR,1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8072879274.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8072879274.png,test,-4.801523,-2.5476036,20.919788,3.699814,-22.183598,-5.364915,3.0267844,3.8513227,-4.7883487,10.250599,-13.843437,-12.906524,-4.3244686,2.575164,-5.1006093,5.3802395,-9.996652,-4.3421745,-9.821852,-3.4583123,-7.3790684,2.8398764,-7.9967833,0.05190265,-9.863264
SUPIR:1024x768___8077318332,SUPIR,1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8077318332.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8077318332.png,test,8.382481,20.839758,15.849359,13.649782,2.740222,4.743497,0.53901005,4.972209,22.996445,3.498783,1.2690694,5.3825846,5.934799,12.189535,2.9792395,7.768841,7.570572,1.7554669,-1.2336581,-12.974537,-0.85003424,0.41940796,-10.32865,4.7317896,0.5936587
SUPIR:1024x768___8096129179,SUPIR,1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8096129179.png,test,6.839859,6.010709,-22.9757,-14.409235,-7.153162,-4.3724284,-10.80835,-3.7151115,9.005886,-2.7222364,7.0155525,-16.904621,-9.675833,-7.792811,-1.391851,-12.509532,-1.3286438,4.124039,-10.440029,-1.0373205,-5.00299,-0.44425666,-5.926291,8.920768,7.975913
SUPIR:1024x768___8209638994,SUPIR,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,train,14.5676155,-21.899807,-8.936999,15.68754,39.780067,27.28455,-11.647631,-32.060818,20.208378,-6.6940846,-8.589373,3.672656,-14.165211,3.804111,13.93093,-12.300912,-6.55532,-5.904952,23.401297,-22.013485,9.104112,-19.428427,12.505364,-11.595012,4.883503
SUPIR:1024x768___8463119506,SUPIR,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,train,-28.38702,15.490469,6.3046975,5.4775014,6.2716684,6.7427797,0.4348073,-5.862871,4.682735,0.8536682,-4.7638197,-2.3947544,-2.076374,2.1986945,-2.173872,2.5886047,7.460879,-7.748515,-3.414195,-5.709709,-9.912803,5.7894316,-5.5709696,6.800048,-0.56240815
SUPIR:1024x768___8658407746,SUPIR,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,test,29.87687,-11.602812,12.695223,-9.379234,-31.356432,-8.006159,-12.840347,1.4386606,-7.35708,-6.285492,-7.0061846,13.090569,19.102673,17.452457,1.5404167,-10.23046,1.5833986,9.375799,-4.185438,-8.975937,-1.0114043,5.72699,1.912802,-5.816901,4.7658496
SUPIR:1024x768___9352825622,SUPIR,1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9352825622.png,test,-28.926367,14.480008,5.9895706,-2.7062757,-0.17176282,0.33998424,2.2938745,0.49907678,-1.7207611,-5.269237,-4.21182,-4.70944,2.1944034,-1.3703711,2.1989522,4.662535,3.6114316,-1.8156719,3.2589326,1.0513589,1.1412449,1.2055683,-2.8720322,1.8640642,0.45357907
SUPIR:1024x768___9508596066,SUPIR,1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9508596066.png,test,2.974598,-14.812958,-4.3918304,32.38141,-22.216482,-0.53530425,-12.9783325,-8.261842,2.5866346,3.1037817,15.979929,10.617048,-1.6075783,5.050826,0.5891301,-11.926,8.395557,7.1744027,3.5410924,-1.0082891,-1.4327445,-0.90311754,-2.0619211,-8.202895,-4.2508354
SUPIR:1024x768___9607964223,SUPIR,1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9607964223.png,test,30.829388,17.444847,9.711933,-25.214767,-32.068134,18.007431,8.548273,16.54649,9.719269,3.5003715,4.5305405,8.767606,2.546349,14.765771,-19.280354,-18.82845,-5.964569,-6.2360826,-2.9677296,-2.7526329,8.392396,10.980623,8.074891,-2.6083975,8.884515
SUPIR:512x384___11256776836,SUPIR,512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___11256776836.png,train,21.653198,11.407079,14.225312,-11.838507,-9.357304,53.21036,-6.1428285,40.4098,-2.1605988,-13.00797,-10.04243,0.11824751,39.147675,-4.678676,-17.550655,-2.51651,-9.335428,-1.7296696,-1.3389578,-7.490921,-17.764843,9.525144,0.10143304,-23.596552,-24.616264
SUPIR:512x384___2371669291,SUPIR,512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2371669291.png,test,-8.031681,0.89006615,-34.883396,-3.4799995,-4.040406,-34.605938,-20.905045,24.421532,54.548252,-14.922972,12.851242,-18.95388,15.8586235,-9.094663,-12.582882,32.33824,10.390911,4.9388676,12.976707,7.5126743,-5.134264,-6.953564,13.245289,15.729174,-7.619552
SUPIR:512x384___2856053454,SUPIR,512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2856053454.png,train,8.89756,-23.74097,-32.401627,8.839778,4.2355995,25.781832,14.876255,-3.4579802,8.421524,11.12294,-7.7110357,30.64276,37.98637,-8.0114765,10.015714,30.969688,-24.128647,-22.426928,13.634745,-36.289986,1.2113676,0.91987187,-9.888343,1.246794,-14.125752
SUPIR:512x384___3455219027,SUPIR,512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3455219027.png,train,-18.137009,-7.9091644,-6.7642727,-7.1311707,-7.4721746,-8.633596,-7.1705174,6.7724957,-7.7581058,-6.4138017,-7.6146183,1.2890124,4.5614815,6.8573427,13.305278,-4.6891575,-11.9201975,2.1446047,-1.4021689,9.661668,10.265734,4.706825,-4.320806,-8.660858,3.2079372
SUPIR:512x384___3577464388,SUPIR,512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3577464388.png,train,11.665253,-11.61025,-44.455494,0.8133958,0.26556146,-38.98394,-10.103323,4.3885984,64.075195,-15.184146,-2.4912946,-25.213417,20.5552,-7.3356433,-15.588481,28.453674,-4.262553,8.640022,9.929197,24.246864,-19.63516,-19.431255,-9.115119,43.870304,-22.495327
SUPIR:512x384___3918280584,SUPIR,512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3918280584.png,train,-24.657375,11.71386,5.9966,-13.427807,-5.883811,-1.9856498,3.151121,2.524412,-9.008787,2.293994,0.7232349,3.1291866,-0.39700902,2.8266606,2.1572025,7.3865547,5.9055734,-2.6038775,-1.9912615,3.3127887,-1.5723116,3.1452322,9.008672,-0.21513438,-4.655397
SUPIR:512x384___463525569,SUPIR,512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___463525569.png,train,-13.276136,-29.145565,27.260548,2.4464695,9.130943,-25.011625,-26.906555,3.464313,9.432184,-0.53996325,-9.233357,13.240217,7.954343,-12.447206,-1.2751346,0.6503129,-8.739278,19.297571,2.7317429,10.523864,13.080743,-3.9283442,-4.925553,-7.9319563,-8.82986
SUPIR:512x384___4926447658,SUPIR,512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___4926447658.png,test,18.068531,-13.856588,-8.432101,-10.895372,6.324255,8.172638,5.0330915,7.4587917,-0.43693542,3.5463524,-0.89898753,-1.1845863,4.5748243,19.30601,-13.500718,4.7245092,-0.27708864,-3.7856224,-9.200832,-12.339322,-3.2372088,2.4128933,-7.2529984,-8.650428,-2.601647
SUPIR:512x384___5485090581,SUPIR,512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5485090581.png,train,-20.530117,3.9842997,-4.519676,14.951544,17.821085,6.2292604,2.3736057,-6.179939,0.7037809,-1.3561416,-2.61891,6.333152,5.6870513,-3.7724657,-2.9297636,-0.510355,11.144222,-11.904707,0.78578544,-1.373057,-5.450349,10.952703,-3.5823126,11.894496,5.264226
SUPIR:512x384___5748824865,SUPIR,512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5748824865.png,test,10.526779,-13.535913,-9.731404,39.77365,-33.066406,-21.058775,-10.336809,-0.53773874,-8.337198,17.32743,-0.76331925,16.454218,4.1419845,3.3816364,-10.07843,-9.494128,9.245308,10.621748,-5.6910405,-5.411668,-0.15144193,-8.760357,-2.0021148,-0.64494765,5.06106
SUPIR:512x384___6013203590,SUPIR,512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6013203590.png,test,-18.84279,-1.3584805,-0.28537413,1.8828081,-7.3665857,-8.280674,-3.7884784,-0.56256306,-7.155692,1.7981851,-0.7952864,5.3490667,2.9991772,3.2704327,7.3542867,-4.102373,-5.475854,4.6868825,-3.2087836,6.3437395,3.005583,1.3394952,-1.7778352,-6.901266,-2.0165777
SUPIR:512x384___6031843630,SUPIR,512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6031843630.png,test,11.929302,-37.50721,6.366827,21.329008,-26.198002,-30.0152,13.3980255,-8.506072,0.3051374,22.60838,-21.970999,18.258,0.3824039,-5.3391547,13.538439,-22.527107,7.3426733,4.825371,-16.509378,-2.3157938,-9.00486,7.0641165,2.1287951,-14.694561,10.717689
SUPIR:512x384___6657341905,SUPIR,512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6657341905.png,test,-15.628415,6.7407284,7.179591,5.0397806,10.634346,13.281952,1.4620395,-4.5271025,0.63777924,-3.0383308,-0.19254494,-1.1461596,3.0290375,7.6997085,-4.6261826,-2.6387606,13.916173,-2.729999,-2.5396981,0.8347409,-0.43573952,6.1538305,-4.817209,6.011166,0.8679404
SUPIR:512x384___6688716327,SUPIR,512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6688716327.png,train,26.599545,-59.31333,-3.4998527,30.864294,10.381696,17.948095,25.004751,19.811821,-29.161188,-23.377583,22.49209,-73.01789,-17.051357,14.258423,9.294345,8.744221,-15.726602,-0.6581466,39.809044,-16.43148,-20.885525,-5.5843954,10.922734,-7.896785,-3.6349552
SUPIR:512x384___7499781424,SUPIR,512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7499781424.png,train,17.312717,-59.768288,-34.07519,24.253471,16.842169,-77.244934,-99.12307,9.906337,168.9902,8.26325,16.574186,-4.128733,43.022945,-24.834566,-48.832134,102.67687,-5.006359,32.896206,-5.9279785,6.7481194,36.379692,92.96703,41.66399,-54.119354,-12.831636
SUPIR:512x384___7510743692,SUPIR,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,-21.662172,14.811614,-10.649571,-13.312979,3.7169523,-7.4231052,-0.9013629,2.9795265,-3.10574,-3.4716842,-0.30660534,-6.935758,0.33665204,1.073982,10.780084,-1.6900973,-3.4846678,0.14018989,0.39709604,3.9318864,1.1189439,4.0106964,0.6590723,6.024615,4.0995555
SUPIR:512x384___9322601223,SUPIR,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,13.361462,-7.3062134,44.493496,-11.191509,-4.6874075,-48.21768,16.618448,-32.20424,41.35372,-4.2725673,5.479808,-24.788017,-13.569781,-5.492833,20.657234,-24.321114,14.556396,-0.29534364,10.76915,-5.081458,24.020592,-25.490519,13.365812,-22.091394,-12.526075
SUPIR:ava_images___100514,SUPIR,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,-31.004484,16.962301,20.54656,-11.333084,-2.6231465,-6.58186,0.97460604,1.2868505,4.16379,2.6688213,-4.719667,-2.909438,-6.4729357,-5.7990794,1.1022733,8.9448395,-5.6195927,-0.5236163,5.7964683,8.145721,2.1632226,-7.9253373,-0.51176333,-3.7117906,-1.3208807
SUPIR:ava_images___101816,SUPIR,ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___101816.png,train,12.1140785,18.69214,22.322594,-8.821772,-9.030614,4.456305,7.2906423,-22.981474,21.250063,-14.322559,5.4261026,-13.700621,5.325059,13.554684,9.097901,-2.9301672,7.3552504,-2.5758176,-4.4877076,-0.19919491,-0.6217356,7.0881314,-3.9117856,-2.3015003,-14.892348
SUPIR:ava_images___103164,SUPIR,ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___103164.png,test,-13.033766,-4.6908703,24.681915,-7.686929,-3.797673,-16.317007,-12.191563,-1.9560444,2.367899,3.5532484,3.5771759,9.63828,9.079885,-6.81764,0.028616488,-2.7299328,-7.723587,-1.7626121,16.710312,-5.706318,10.954361,-21.341742,11.78963,-1.845754,-1.4790673
SUPIR:ava_images___104653,SUPIR,ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___104653.png,train,5.898098,-3.1575966,14.886371,-2.1579063,-2.2549508,-2.5778565,15.659218,-7.5491614,0.66336226,9.592002,-9.5077305,-12.07531,3.7600222,3.7342093,-7.8875313,2.3368819,-8.993894,0.6331787,-5.644306,9.241016,2.6682274,12.04356,-3.9326973,5.4294395,-5.795482
SUPIR:ava_images___10491,SUPIR,ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___10491.png,train,13.296036,-6.871477,-47.19056,-32.642487,-12.604801,-41.42372,-8.738411,31.52865,20.209595,-31.278633,14.200315,-18.959702,21.67903,4.6460366,-25.584553,4.9615097,2.8705559,-27.169653,13.116906,-6.214219,-10.511999,-38.33351,12.739198,30.321732,-1.850464
SUPIR:ava_images___108173,SUPIR,ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108173.png,test,29.918396,-23.374336,-5.6688995,-30.710386,-11.300379,-16.715395,-12.271982,-13.57678,-18.86492,0.43814063,-30.364672,-1.0311003,-1.8281248,14.133012,-4.9142303,-0.65562725,18.526863,-20.049744,5.1256714,9.778583,-0.91404986,10.535314,-12.955657,-3.1966019,-11.705314
SUPIR:ava_images___108233,SUPIR,ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108233.png,test,12.04071,-12.293997,-5.389426,17.277681,-28.838022,6.1679645,-16.322817,1.443399,-3.157529,9.270523,-3.3784041,-9.002371,-10.215265,0.67851615,6.713845,2.827552,-7.684659,17.344387,-4.5044203,-4.3228784,2.588607,-5.9020047,-0.73946536,-1.131605,8.038734
SUPIR:ava_images___109337,SUPIR,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/SUPIR/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,15.865967,16.355398,5.493245,-12.668375,4.0718527,15.402378,-18.240528,-8.501753,-2.6218698,-3.3260324,5.168437,-8.627552,14.370186,-3.1280375,-2.8495026,4.0952797,-1.7290955,1.3126945,2.1457243,-6.5957575,-15.513442,-2.2008057,2.6045578,-6.9179745,-6.912696
