sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009
PASD:ava_images___521917,PASD,ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___521917.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___521917.png,train,-31.950178,15.881988,15.900263,-6.952429,0.36597157,-5.974475,5.487829,2.8644614,2.2560415,0.858536
PASD:ava_images___522287,PASD,ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522287.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522287.png,test,-18.829903,9.099518,15.672993,-2.7013266,-1.8913836,6.8272715,1.5883808,-5.650346,10.674761,13.097921
PASD:ava_images___522527,PASD,ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___522527.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___522527.png,test,-12.974882,20.373707,-13.345962,11.849627,-7.442211,-12.092314,-6.9101186,-6.1263394,-7.230168,0.39022613
PASD:ava_images___523548,PASD,ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523548.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523548.png,train,-6.886963,-40.124893,-21.437069,-43.778915,8.344954,-60.11699,18.121443,29.827562,-30.59545,37.066483
PASD:ava_images___523708,PASD,ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___523708.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___523708.png,train,-6.8479023,-21.203846,27.590359,1.5183325,25.492392,3.132451,-27.305676,-7.456665,13.532562,7.659089
PASD:ava_images___526296,PASD,ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526296.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526296.png,train,29.044975,-77.213875,42.651886,12.647177,24.247734,-49.855164,45.203762,31.069298,-57.282818,-46.19026
PASD:ava_images___526802,PASD,ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526802.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526802.png,train,52.065655,-14.21664,-14.534749,-55.392853,-11.186847,-0.0011839271,-13.191116,-35.32187,-11.758602,21.58966
PASD:ava_images___526883,PASD,ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___526883.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___526883.png,test,-1.7224178,-1.9106255,-14.567221,-8.420958,0.14472222,2.9837484,14.140457,3.7487302,-8.06159,-2.6462502
PASD:ava_images___527657,PASD,ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___527657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___527657.png,train,-6.5704727,7.917815,-14.922441,-1.3477423,-7.046816,6.7629676,-5.1581044,1.0058172,-2.8916552,-6.166918
PASD:ava_images___533646,PASD,ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___533646.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___533646.png,test,-17.930561,6.124426,-4.1445518,-10.992483,-0.3053726,3.7970295,-6.804316,-3.7561243,-1.2480285,-4.602679
PASD:ava_images___533783,PASD,ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___533783.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___533783.png,test,22.420444,11.2730465,-9.138046,-14.551201,-14.487146,20.012562,-17.40692,17.56794,-18.206635,-17.407413
PASD:ava_images___534168,PASD,ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___534168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___534168.png,train,-6.580057,16.164457,-19.136599,11.964136,-1.1018643,1.6569581,9.971085,-7.0989494,-0.99248195,2.9844275
PASD:ava_images___534652,PASD,ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___534652.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___534652.png,test,-31.746021,16.923233,7.3130174,-5.979956,0.010779142,-4.087141,4.780541,3.1189365,-2.3676503,-4.3190327
PASD:ava_images___535461,PASD,ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___535461.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___535461.png,test,-9.187212,19.058596,-8.848992,7.882503,2.3798518,4.3854876,0.9248409,-4.620653,-5.0654488,0.84901
PASD:ava_images___536202,PASD,ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___536202.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___536202.png,train,5.103138,15.005983,25.34583,-18.474785,-15.345925,26.6182,11.430151,3.7981005,4.5171895,7.3988457
PASD:ava_images___536868,PASD,ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___536868.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___536868.png,train,53.926975,-9.754023,37.04806,-5.772661,-45.01588,-27.383804,26.543808,-35.953476,19.937616,-26.650047
PASD:ava_images___541271,PASD,ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___541271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___541271.png,train,37.125294,35.229095,-6.2811694,-4.5423465,21.01135,-5.8928676,-16.107199,-9.292115,-29.443321,-2.9089203
PASD:ava_images___542785,PASD,ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___542785.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___542785.png,train,-14.289475,-13.592749,13.030821,11.316143,28.796726,6.6962223,2.7925644,-2.3247745,5.1287994,-0.2593887
PASD:ava_images___546907,PASD,ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___546907.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___546907.png,train,33.308685,-8.681927,-23.083536,-36.189926,-8.527612,-16.992754,-29.50526,-8.747037,-13.805805,-3.989007
PASD:ava_images___548289,PASD,ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___548289.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___548289.png,train,-7.489826,8.514702,-13.457409,-13.7332325,-10.3133745,-0.41317296,0.77467966,9.428019,-3.8411913,-12.560867
PASD:ava_images___550602,PASD,ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___550602.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___550602.png,train,-21.443783,24.34499,-13.341289,15.017748,1.1376812,-5.445765,0.86401653,-3.386885,-10.468214,-0.37841594
PASD:ava_images___551335,PASD,ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___551335.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___551335.png,train,14.419575,-30.776638,38.211716,-12.5054245,4.8387423,42.56801,-22.569027,0.7439739,-11.92494,-26.172848
PASD:ava_images___551945,PASD,ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___551945.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___551945.png,test,-10.933134,6.43019,4.363026,-12.453367,-8.130516,1.5303669,1.4364028,5.216481,-0.4615252,4.4855237
PASD:ava_images___552732,PASD,ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___552732.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___552732.png,test,-17.422222,15.03182,-9.554716,-0.42591524,-3.5837367,1.744937,8.813697,-1.0089684,-8.666178,-3.5064578
PASD:ava_images___554317,PASD,ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___554317.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___554317.png,test,-14.903081,20.934366,-16.979765,16.365814,-2.1961205,-6.6662645,0.2742958,-3.9889147,-8.593245,5.302452
PASD:ava_images___556360,PASD,ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___556360.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___556360.png,train,-20.510618,21.402132,-17.518393,16.553549,-2.3215404,-2.813137,-2.01969,-0.41477618,-8.7385435,0.43823814
PASD:ava_images___557004,PASD,ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___557004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___557004.png,test,-19.472065,25.605207,-18.315495,18.906746,0.9551604,-5.998653,1.8095026,-5.211503,-12.502033,5.691105
PASD:ava_images___558764,PASD,ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558764.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558764.png,test,42.023952,-53.405495,-3.4696708,8.661638,5.3482695,-5.1711364,15.348543,15.11592,-23.436497,2.188418
PASD:ava_images___558806,PASD,ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558806.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558806.png,test,-2.2778378,15.493687,-29.1214,16.533749,-7.2505035,-20.833452,-8.482258,-6.8777113,-4.654291,12.691768
PASD:ava_images___558845,PASD,ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558845.png,train,-21.39898,-7.2353287,10.551566,17.511292,12.946645,4.216942,-2.2333283,-1.9712441,3.0607638,-0.90588284
PASD:ava_images___558968,PASD,ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___558968.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___558968.png,test,-1.6048527,0.667078,-17.844831,-3.3095493,14.124278,23.9856,-13.838335,-1.2672229,6.12176,-11.842123
PASD:ava_images___563618,PASD,ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___563618.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___563618.png,test,-31.108751,18.357403,13.259876,-4.892893,0.3745855,-2.7635508,-0.102458,1.3501492,3.6048827,0.39882195
PASD:ava_images___564572,PASD,ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___564572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___564572.png,train,-10.386515,0.22032547,-31.246553,-32.202423,-16.346556,-12.585478,-20.378101,30.509151,-4.7457085,-19.327332
PASD:ava_images___56702,PASD,ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___56702.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___56702.png,train,43.871723,-2.746912,-40.454216,-37.38084,-18.786177,-30.812084,-22.295183,19.06644,-1.5062393,-6.992574
PASD:ava_images___569248,PASD,ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___569248.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___569248.png,train,-19.558804,6.7007732,20.739838,-8.147842,-7.391612,-20.095171,8.567518,-5.076207,12.104578,0.7545402
PASD:ava_images___571416,PASD,ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___571416.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___571416.png,test,-20.28822,-25.835869,33.615223,-11.733187,17.592516,-15.4230175,-23.16351,7.237897,3.216239,3.896926
PASD:ava_images___572624,PASD,ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___572624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___572624.png,train,31.744854,-67.66524,-14.748975,34.341766,60.501415,49.397472,11.385134,-12.707407,-0.3246956,-22.368893
PASD:ava_images___573838,PASD,ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___573838.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___573838.png,train,-11.00732,-7.4604263,-9.228503,-12.864599,-14.070147,-3.9308512,-6.439057,6.7382984,-2.1734128,-7.461003
PASD:ava_images___574657,PASD,ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___574657.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___574657.png,test,-4.532177,-6.2261333,-4.1128774,7.3826017,13.47914,21.313385,-8.574312,-2.7188265,2.7646818,0.8728025
PASD:ava_images___574736,PASD,ava_images___574736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___574736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___574736.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___574736.png,test,-19.031609,10.750116,11.605924,-4.9021974,3.6698005,4.7576456,-9.656311,-10.047264,4.4579883,5.162853
PASD:ava_images___575292,PASD,ava_images___575292.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___575292.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___575292.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___575292.png,test,-2.433401,-10.215593,-7.328617,-16.841896,0.57660556,-1.5678498,12.121059,-4.5167413,-6.410572,0.20437574
PASD:ava_images___576279,PASD,ava_images___576279.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___576279.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___576279.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___576279.png,train,-18.661484,25.697466,-13.5575485,16.203215,3.1664646,-7.7885323,0.06475973,-0.23935452,-3.5991075,-0.6434626
PASD:ava_images___577770,PASD,ava_images___577770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___577770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___577770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___577770.png,test,46.071697,33.958115,-19.517628,20.6521,58.18099,-10.212364,-23.335165,-3.802705,-16.76975,22.827309
PASD:ava_images___579725,PASD,ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___579725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___579725.png,train,-16.393482,-12.093191,8.419703,25.99334,0.6885666,-2.8898387,0.021461964,-9.254122,3.7412658,11.647124
PASD:ava_images___58182,PASD,ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___58182.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___58182.png,test,8.4780655,-18.803905,-10.968804,8.280592,15.410792,-4.441375,13.8173275,-3.882308,-6.3672123,-2.4239416
PASD:ava_images___58243,PASD,ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___58243.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___58243.png,test,-17.807667,-0.32318497,1.7492158,1.91612,0.023593545,4.451086,5.0568523,4.0018554,0.7614205,-3.8316326
PASD:ava_images___582499,PASD,ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___582499.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___582499.png,test,-8.793659,11.173824,-14.892243,-9.035469,-8.969921,-0.09723389,-5.1262584,10.173594,4.954052,-17.838936
